"Date","peak2z_length","gauge_ID"
2001-12-25,9,"X915011A"
2002-01-24,10,"X915011A"
2002-02-12,3,"X915011A"
2002-03-31,17,"X915011A"
2003-03-17,10,"X915011A"
2003-06-19,7,"X915011A"
2004-02-11,6,"X915011A"
2004-02-18,1,"X915011A"
2004-03-01,6,"X915011A"
2004-12-31,3,"X915011A"
2005-01-16,6,"X915011A"
2005-02-21,11,"X915011A"
2005-08-07,2,"X915011A"
2006-02-11,3,"X915011A"
2006-03-12,3,"X915011A"
2006-04-05,3,"X915011A"
2006-05-13,3,"X915011A"
2006-05-29,4,"X915011A"
2006-06-30,2,"X915011A"
2006-12-11,3,"X915011A"
2007-01-20,5,"X915011A"
2007-02-25,4,"X915011A"
2007-03-21,5,"X915011A"
2007-06-21,1,"X915011A"
2007-07-15,18,"X915011A"
2007-07-28,2,"X915011A"
2008-01-05,8,"X915011A"
2008-02-03,18,"X915011A"
2008-03-22,22,"X915011A"
2008-07-27,2,"X915011A"
2008-08-16,2,"X915011A"
2008-11-23,3,"X915011A"
2008-12-02,4,"X915011A"
2009-04-29,20,"X915011A"
2009-05-08,1,"X915011A"
2009-05-19,5,"X915011A"
2009-12-30,2,"X915011A"
2010-01-19,10,"X915011A"
2010-04-17,9,"X915011A"
2010-05-08,2,"X915011A"
2010-09-30,1,"X915011A"
2010-10-15,2,"X915011A"
2010-10-19,2,"X915011A"
2010-10-24,2,"X915011A"
2010-11-09,5,"X915011A"
2010-11-27,1,"X915011A"
2011-07-14,10,"X915011A"
2011-07-27,4,"X915011A"
2011-10-10,2,"X915011A"
2011-12-16,10,"X915011A"
2011-12-21,4,"X915011A"
2012-01-02,4,"X915011A"
2012-08-28,4,"X915011A"
2012-12-31,3,"X915011A"
2013-01-20,4,"X915011A"
2013-02-24,5,"X915011A"
2013-02-26,1,"X915011A"
2013-04-14,1,"X915011A"
2014-01-13,1,"X915011A"
2014-03-02,9,"X915011A"
2014-04-02,7,"X915011A"
2014-04-27,2,"X915011A"
1968-12-05,1,"X917107A"
1969-02-03,16,"X917107A"
1969-03-07,6,"X917107A"
1969-03-30,9,"X917107A"
1969-12-30,4,"X917107A"
1970-01-22,2,"X917107A"
1970-02-16,9,"X917107A"
1970-03-29,5,"X917107A"
1970-11-23,2,"X917107A"
1970-12-13,4,"X917107A"
1971-01-05,3,"X917107A"
1971-01-13,2,"X917107A"
1971-07-26,30,"X917107A"
1972-01-29,8,"X917107A"
1972-02-08,5,"X917107A"
1985-09-03,94,"X917107A"
1985-09-29,3,"X917107A"
1987-12-05,3,"X917107A"
1987-12-29,3,"X917107A"
1988-02-03,15,"X917107A"
1988-04-08,32,"X917107A"
1988-09-01,8,"X917107A"
1989-01-21,7,"X917107A"
1989-03-28,5,"X917107A"
1989-04-13,6,"X917107A"
1989-11-09,2,"X917107A"
1990-04-29,11,"X917107A"
1990-06-19,13,"X917107A"
1992-07-28,11,"X917107A"
1992-08-08,1,"X917107A"
1993-03-23,8,"X917107A"
1994-02-26,2,"X917107A"
1994-03-09,4,"X917107A"
1994-03-16,5,"X917107A"
1995-03-07,4,"X917107A"
1995-03-15,4,"X917107A"
1995-06-15,6,"X917107A"
1996-01-15,6,"X917107A"
1996-01-21,2,"X917107A"
1996-02-04,6,"X917107A"
1996-02-13,5,"X917107A"
1996-11-28,2,"X917107A"
1997-05-18,55,"X917107A"
1998-11-05,3,"X917107A"
1999-12-06,11,"X917107A"
2003-08-20,130,"X917107A"
2003-12-15,2,"X917107A"
2004-03-07,10,"X917107A"
2004-03-31,5,"X917107A"
2005-01-03,5,"X917107A"
2005-03-26,47,"X917107A"
2006-02-13,9,"X917107A"
2006-03-31,7,"X917107A"
2006-05-30,13,"X917107A"
2007-01-18,2,"X917107A"
2007-02-01,10,"X917107A"
2007-09-12,56,"X917107A"
1968-10-30,168,"X919003A"
1969-11-12,112,"X919003A"
1970-10-10,61,"X919003A"
1971-10-25,98,"X919003A"
1972-11-15,65,"X919003A"
1974-11-12,114,"X919003A"
1974-12-24,12,"X919003A"
1978-10-15,147,"X919003A"
1984-11-05,106,"X919003A"
1987-11-24,119,"X919003A"
1990-11-24,132,"X919003A"
1991-10-19,135,"X919003A"
1992-10-10,154,"X919003A"
1994-11-23,134,"X919003A"
2002-09-23,200,"X919003A"
2003-01-31,28,"X919003A"
2003-10-02,159,"X919003A"
2004-12-03,127,"X919003A"
2005-12-01,35,"X919003A"
2009-10-12,134,"X919003A"
2012-12-24,164,"X919003A"
1967-12-23,5,"X919201A"
1967-12-31,5,"X919201A"
1968-06-15,22,"X919201A"
1969-01-15,8,"X919201A"
1969-02-09,12,"X919201A"
1969-03-10,12,"X919201A"
1969-04-22,35,"X919201A"
1969-12-02,8,"X919201A"
1969-12-18,7,"X919201A"
1970-01-29,4,"X919201A"
1970-05-26,25,"X919201A"
1970-10-22,1,"X919201A"
1970-11-08,1,"X919201A"
1970-11-17,1,"X919201A"
1970-12-13,4,"X919201A"
1971-01-16,6,"X919201A"
1971-09-20,43,"X919201A"
1972-08-10,4,"X919201A"
1972-09-17,10,"X919201A"
1972-10-04,10,"X919201A"
1973-10-07,12,"X919201A"
1973-11-11,3,"X919201A"
1974-10-03,31,"X919201A"
1974-11-27,5,"X919201A"
1975-10-11,30,"X919201A"
1975-10-22,4,"X919201A"
1975-11-10,5,"X919201A"
1976-11-15,5,"X919201A"
1976-12-05,4,"X919201A"
1977-10-11,40,"X919201A"
1978-01-03,10,"X919201A"
1978-06-27,11,"X919201A"
1978-12-05,2,"X919201A"
1979-10-08,37,"X919201A"
1979-11-30,4,"X919201A"
1980-09-09,19,"X919201A"
1981-10-01,51,"X919201A"
1982-09-19,102,"X919201A"
1982-12-12,3,"X919201A"
1982-12-16,2,"X919201A"
1982-12-20,2,"X919201A"
1982-12-28,5,"X919201A"
1983-01-25,8,"X919201A"
1983-04-21,14,"X919201A"
1983-07-06,44,"X919201A"
1983-10-20,5,"X919201A"
1983-11-12,6,"X919201A"
1983-12-29,20,"X919201A"
1984-03-27,12,"X919201A"
1984-11-15,8,"X919201A"
1985-01-08,3,"X919201A"
1985-08-10,33,"X919201A"
1985-11-05,10,"X919201A"
1985-11-19,4,"X919201A"
1985-12-04,8,"X919201A"
1986-07-24,70,"X919201A"
1986-11-01,2,"X919201A"
1987-01-02,8,"X919201A"
1987-08-04,25,"X919201A"
1987-08-20,3,"X919201A"
1987-11-26,9,"X919201A"
1987-12-10,8,"X919201A"
1988-01-16,17,"X919201A"
1988-01-29,2,"X919201A"
1988-03-04,11,"X919201A"
1988-03-14,4,"X919201A"
1988-04-12,2,"X919201A"
1988-11-18,2,"X919201A"
1988-12-01,5,"X919201A"
1989-10-12,106,"X919201A"
1990-11-10,102,"X919201A"
1991-07-23,67,"X919201A"
1991-12-31,9,"X919201A"
1992-01-27,11,"X919201A"
1992-02-03,4,"X919201A"
1992-04-09,12,"X919201A"
1993-08-29,34,"X919201A"
1993-12-02,7,"X919201A"
1994-01-16,4,"X919201A"
1994-03-28,12,"X919201A"
1994-11-02,1,"X919201A"
1994-11-07,3,"X919201A"
1995-01-04,8,"X919201A"
1995-04-20,13,"X919201A"
1995-08-23,4,"X919201A"
1995-11-27,4,"X919201A"
1996-09-07,59,"X919201A"
1996-10-21,10,"X919201A"
1996-11-27,6,"X919201A"
1997-09-25,21,"X919201A"
1997-12-04,6,"X919201A"
1998-08-24,82,"X919201A"
1998-10-18,3,"X919201A"
1999-10-15,42,"X919201A"
2000-10-03,43,"X919201A"
2001-09-12,58,"X919201A"
2001-10-25,6,"X919201A"
2001-11-17,4,"X919201A"
2002-05-12,24,"X919201A"
2003-01-11,8,"X919201A"
2003-04-15,30,"X919201A"
2004-09-14,28,"X919201A"
2004-11-11,1,"X919201A"
2005-06-16,52,"X919201A"
2005-11-30,1,"X919201A"
2005-12-04,3,"X919201A"
2005-12-22,3,"X919201A"
2006-01-04,7,"X919201A"
2006-09-27,45,"X919201A"
2007-08-16,34,"X919201A"
2007-12-14,4,"X919201A"
2007-12-27,3,"X919201A"
2008-08-26,32,"X919201A"
2008-11-11,1,"X919201A"
2009-08-06,69,"X919201A"
2010-01-15,5,"X919201A"
2010-09-13,31,"X919201A"
2011-09-27,39,"X919201A"
2011-10-26,9,"X919201A"
2012-01-09,9,"X919201A"
2012-09-02,44,"X919201A"
2013-09-25,73,"X919201A"
2014-10-13,81,"X919201A"
1968-08-19,106,"X919309A"
1969-05-29,65,"X919309A"
1970-05-24,52,"X919309A"
1971-09-19,85,"X919309A"
1972-10-15,113,"X919309A"
1972-12-20,17,"X919309A"
1973-09-01,134,"X919309A"
1974-11-02,58,"X919309A"
1975-10-16,160,"X919309A"
1977-11-07,118,"X919309A"
1978-06-18,107,"X919309A"
1979-10-12,105,"X919309A"
1980-08-22,114,"X919309A"
1981-10-14,140,"X919309A"
1982-08-11,112,"X919309A"
1983-02-14,24,"X919309A"
1983-08-02,53,"X919309A"
1984-06-23,82,"X919309A"
1985-07-12,53,"X919309A"
1986-07-15,19,"X919309A"
1986-12-02,11,"X919309A"
1987-06-10,65,"X919309A"
1987-12-19,13,"X919309A"
1988-05-26,49,"X919309A"
1988-10-18,5,"X919309A"
1988-12-08,4,"X919309A"
1989-09-02,86,"X919309A"
1990-09-06,87,"X919309A"
1991-09-25,176,"X919309A"
1992-06-24,95,"X919309A"
1992-12-07,71,"X919309A"
1993-05-16,48,"X919309A"
1993-12-07,10,"X919309A"
1994-05-13,2,"X919309A"
1995-07-23,130,"X919309A"
1995-08-27,2,"X919309A"
1995-10-25,31,"X919309A"
1996-08-20,12,"X919309A"
1996-10-10,18,"X919309A"
1996-11-14,14,"X919309A"
1997-09-08,11,"X919309A"
1997-12-02,22,"X919309A"
1998-07-24,58,"X919309A"
1998-10-23,23,"X919309A"
1999-10-14,89,"X919309A"
2000-10-21,106,"X919309A"
2001-09-24,128,"X919309A"
2002-07-26,97,"X919309A"
2002-12-16,31,"X919309A"
2003-07-19,125,"X919309A"
2004-08-20,84,"X919309A"
2004-11-26,2,"X919309A"
2005-07-04,39,"X919309A"
2006-09-19,53,"X919309A"
2006-12-03,54,"X919309A"
2006-12-24,11,"X919309A"
2007-10-01,101,"X919309A"
2008-09-28,55,"X919309A"
2009-09-28,116,"X919309A"
2010-09-04,89,"X919309A"
2011-12-01,109,"X919309A"
2012-09-27,68,"X919309A"
2012-12-20,30,"X919309A"
2013-09-02,97,"X919309A"
2013-11-21,31,"X919309A"
2014-09-12,81,"X919309A"
2014-11-08,29,"X919309A"
1967-12-21,2,"X922101B"
1968-10-12,65,"X922101B"
1968-12-06,7,"X922101B"
1969-08-25,53,"X922101B"
1969-12-22,1,"X922101B"
1970-08-27,133,"X922101B"
1970-12-19,10,"X922101B"
1971-09-11,51,"X922101B"
1972-09-01,72,"X922101B"
1973-11-07,83,"X922101B"
1974-10-04,102,"X922101B"
1975-11-08,11,"X922101B"
1976-09-13,60,"X922101B"
1977-10-10,87,"X922101B"
1978-01-28,5,"X922101B"
1978-10-02,83,"X922101B"
1978-12-03,37,"X922101B"
1979-10-05,67,"X922101B"
1980-09-20,39,"X922101B"
1980-11-16,6,"X922101B"
1981-10-26,87,"X922101B"
1981-12-10,6,"X922101B"
1982-01-05,19,"X922101B"
1982-09-05,89,"X922101B"
1983-01-19,5,"X922101B"
1983-09-24,98,"X922101B"
1984-09-15,49,"X922101B"
1985-10-01,48,"X922101B"
1985-11-21,21,"X922101B"
1985-12-21,9,"X922101B"
1986-08-15,72,"X922101B"
1986-10-29,4,"X922101B"
1987-08-29,49,"X922101B"
1987-09-19,7,"X922101B"
1988-01-10,8,"X922101B"
1988-01-29,14,"X922101B"
1988-08-09,97,"X922101B"
1988-11-21,12,"X922101B"
1989-09-10,61,"X922101B"
1989-12-06,5,"X922101B"
1989-12-24,6,"X922101B"
1990-01-04,6,"X922101B"
1990-02-19,18,"X922101B"
1990-08-17,17,"X922101B"
1991-06-18,32,"X922101B"
1991-12-16,3,"X922101B"
1992-07-13,85,"X922101B"
1993-09-01,99,"X922101B"
1994-07-16,70,"X922101B"
1995-10-03,32,"X922101B"
1995-10-20,8,"X922101B"
1995-12-01,7,"X922101B"
1996-09-18,33,"X922101B"
1996-12-07,57,"X922101B"
1997-08-31,95,"X922101B"
1998-10-14,94,"X922101B"
1999-09-22,78,"X922101B"
2001-09-20,58,"X922101B"
2002-01-01,32,"X922101B"
2002-06-22,53,"X922101B"
2003-02-04,8,"X922101B"
2003-07-29,97,"X922101B"
2004-09-01,49,"X922101B"
2004-10-25,8,"X922101B"
2005-09-14,155,"X922101B"
2006-11-04,73,"X922101B"
2007-11-10,84,"X922101B"
2008-09-21,93,"X922101B"
2009-08-19,77,"X922101B"
2011-09-28,73,"X922101B"
2012-10-22,98,"X922101B"
2013-09-23,64,"X922101B"
2014-10-10,84,"X922101B"
NA,NA,"X925001A"
1989-01-10,1,"X926002A"
1989-07-22,6,"X926002A"
1990-09-07,82,"X926002A"
1977-01-30,2,"G9030124"
1977-03-31,10,"G9030124"
1977-12-27,4,"G9030124"
1978-01-17,6,"G9030124"
1978-01-24,2,"G9030124"
1978-03-05,9,"G9030124"
1979-01-31,1,"G9030124"
1979-02-25,4,"G9030124"
1979-03-16,8,"G9030124"
1980-02-22,6,"G9030124"
1980-03-23,1,"G9030124"
1981-03-01,7,"G9030124"
1981-03-09,2,"G9030124"
1982-02-03,5,"G9030124"
1982-02-23,9,"G9030124"
1982-03-19,7,"G9030124"
1982-04-08,14,"G9030124"
1983-03-09,1,"G9030124"
1983-04-10,4,"G9030124"
1984-01-29,1,"G9030124"
1984-02-25,8,"G9030124"
1984-02-28,1,"G9030124"
1984-03-09,1,"G9030124"
1984-03-28,5,"G9030124"
1984-04-03,2,"G9030124"
1985-04-05,4,"G9030124"
1986-02-02,4,"G9030124"
1987-02-12,5,"G9030124"
1987-03-07,8,"G9030124"
1988-02-13,1,"G9030124"
1988-02-17,1,"G9030124"
1989-01-06,7,"G9030124"
1989-03-29,2,"G9030124"
1989-04-01,1,"G9030124"
1991-01-16,5,"G9030124"
1991-03-09,13,"G9030124"
1992-03-03,6,"G9030124"
1993-02-14,6,"G9030124"
1993-03-08,7,"G9030124"
1993-12-21,1,"G9030124"
1993-12-27,1,"G9030124"
1994-01-02,4,"G9030124"
1994-03-13,4,"G9030124"
1995-03-23,3,"G9030124"
1996-02-09,2,"G9030124"
1996-03-16,7,"G9030124"
1996-03-22,1,"G9030124"
1997-02-04,8,"G9030124"
1997-03-04,5,"G9030124"
1997-12-25,1,"G9030124"
1998-02-01,2,"G9030124"
1999-01-02,2,"G9030124"
1999-01-07,2,"G9030124"
1999-01-21,3,"G9030124"
1999-02-08,1,"G9030124"
1999-02-24,5,"G9030124"
1999-03-02,2,"G9030124"
1999-03-05,2,"G9030124"
1999-03-25,10,"G9030124"
2000-01-17,1,"G9030124"
2000-02-26,3,"G9030124"
2000-03-28,5,"G9030124"
2000-12-16,5,"G9030124"
2001-01-02,5,"G9030124"
2001-01-13,4,"G9030124"
2001-01-24,1,"G9030124"
2001-02-08,4,"G9030124"
2001-03-19,3,"G9030124"
2001-04-01,7,"G9030124"
2002-03-02,9,"G9030124"
2002-03-06,2,"G9030124"
2003-02-04,13,"G9030124"
2003-04-05,28,"G9030124"
2004-01-23,9,"G9030124"
2004-04-13,27,"G9030124"
2005-03-24,2,"G9030124"
2005-11-27,5,"G9030124"
2005-12-08,6,"G9030124"
2005-12-14,1,"G9030124"
2006-02-11,2,"G9030124"
2006-02-15,3,"G9030124"
2006-03-14,1,"G9030124"
2006-03-16,1,"G9030124"
2006-04-03,8,"G9030124"
2006-04-16,8,"G9030124"
2006-05-07,8,"G9030124"
2007-02-04,4,"G9030124"
2007-03-29,4,"G9030124"
2008-01-09,6,"G9030124"
2008-03-07,6,"G9030124"
2009-01-18,9,"G9030124"
2009-02-21,8,"G9030124"
2009-03-03,1,"G9030124"
2010-01-17,4,"G9030124"
2010-02-20,2,"G9030124"
2010-02-23,1,"G9030124"
2010-03-08,8,"G9030124"
2011-01-29,6,"G9030124"
2011-02-21,4,"G9030124"
2011-02-26,1,"G9030124"
2011-04-21,14,"G9030124"
2011-11-30,5,"G9030124"
2011-12-22,4,"G9030124"
2012-01-03,2,"G9030124"
2012-03-06,2,"G9030124"
2012-03-11,3,"G9030124"
2012-03-26,7,"G9030124"
2013-02-23,6,"G9030124"
2013-04-10,2,"G9030124"
2014-01-28,5,"G9030124"
2014-01-31,1,"G9030124"
1967-11-27,104,"G9030250"
1967-12-24,21,"G9030250"
1969-12-13,266,"G9030250"
1970-09-22,200,"G9030250"
1973-10-11,113,"G9030250"
1965-12-05,2,"G9070142"
1965-12-18,1,"G9070142"
1965-12-22,2,"G9070142"
1966-01-01,2,"G9070142"
1966-01-11,3,"G9070142"
1966-03-01,13,"G9070142"
1966-03-13,6,"G9070142"
1966-03-21,3,"G9070142"
1966-03-25,2,"G9070142"
1966-11-10,2,"G9070142"
1966-11-15,3,"G9070142"
1966-11-20,2,"G9070142"
1966-12-10,2,"G9070142"
1966-12-18,3,"G9070142"
1967-01-27,4,"G9070142"
1967-05-25,71,"G9070142"
1967-12-07,3,"G9070142"
1968-01-08,3,"G9070142"
1968-02-07,7,"G9070142"
1968-07-08,46,"G9070142"
1968-12-29,3,"G9070142"
1969-01-09,3,"G9070142"
1969-01-29,5,"G9070142"
1969-04-02,6,"G9070142"
1969-07-15,11,"G9070142"
1970-01-02,4,"G9070142"
1970-01-18,4,"G9070142"
1970-03-17,15,"G9070142"
1970-05-27,13,"G9070142"
1970-11-22,8,"G9070142"
1970-12-19,7,"G9070142"
1970-12-31,7,"G9070142"
1971-01-22,4,"G9070142"
1971-02-19,8,"G9070142"
1971-12-10,7,"G9070142"
1971-12-22,6,"G9070142"
1972-11-26,252,"G9070142"
1972-12-03,5,"G9070142"
1972-12-07,2,"G9070142"
1973-01-03,2,"G9070142"
1973-01-13,3,"G9070142"
1973-01-28,8,"G9070142"
1973-02-12,12,"G9070142"
1973-04-16,6,"G9070142"
1973-06-29,11,"G9070142"
1973-11-20,3,"G9070142"
1973-12-01,4,"G9070142"
1978-11-29,8,"G9070142"
1978-12-20,12,"G9070142"
1979-09-29,20,"G9070142"
1979-12-25,3,"G9070142"
1980-01-12,2,"G9070142"
1980-01-17,4,"G9070142"
1980-04-21,30,"G9070142"
1980-12-13,2,"G9070142"
1981-01-10,2,"G9070142"
1981-09-24,13,"G9070142"
1981-12-06,5,"G9070142"
1981-12-19,2,"G9070142"
1982-01-03,2,"G9070142"
1982-01-15,5,"G9070142"
1982-07-16,48,"G9070142"
1982-10-02,22,"G9070142"
1982-12-20,3,"G9070142"
1982-12-31,5,"G9070142"
1983-01-07,4,"G9070142"
1983-02-10,2,"G9070142"
1983-03-07,1,"G9070142"
1983-04-18,10,"G9070142"
1983-05-03,10,"G9070142"
1983-12-09,1,"G9070142"
1983-12-25,2,"G9070142"
1984-01-02,1,"G9070142"
1984-11-09,1,"G9070142"
1984-11-17,5,"G9070142"
1985-01-02,12,"G9070142"
1985-03-10,6,"G9070142"
1985-03-23,6,"G9070142"
1985-07-12,45,"G9070142"
1985-12-02,5,"G9070142"
1985-12-17,6,"G9070142"
1986-01-15,5,"G9070142"
1986-02-04,9,"G9070142"
1986-03-07,2,"G9070142"
1986-04-02,3,"G9070142"
1986-07-08,4,"G9070142"
1986-10-27,2,"G9070142"
1986-11-02,4,"G9070142"
1986-12-13,4,"G9070142"
1987-01-08,5,"G9070142"
1987-05-20,36,"G9070142"
1987-11-05,4,"G9070142"
1987-11-25,2,"G9070142"
1987-12-07,5,"G9070142"
1988-01-12,5,"G9070142"
1988-02-18,4,"G9070142"
1988-12-16,1,"G9070142"
1988-12-24,1,"G9070142"
1989-01-02,4,"G9070142"
1989-01-08,3,"G9070142"
1989-01-13,1,"G9070142"
1989-01-28,3,"G9070142"
1989-02-05,2,"G9070142"
1989-02-11,2,"G9070142"
1989-04-04,7,"G9070142"
1989-12-14,2,"G9070142"
1989-12-19,2,"G9070142"
1990-01-19,2,"G9070142"
1990-01-31,2,"G9070142"
1990-02-04,2,"G9070142"
1990-03-08,3,"G9070142"
1990-05-27,4,"G9070142"
1990-12-13,3,"G9070142"
1991-01-16,5,"G9070142"
1991-03-23,29,"G9070142"
1991-04-07,7,"G9070142"
1991-04-15,5,"G9070142"
1991-12-04,4,"G9070142"
1992-01-06,2,"G9070142"
1992-02-13,5,"G9070142"
1992-02-20,4,"G9070142"
1992-03-07,4,"G9070142"
1992-10-23,4,"G9070142"
1992-11-30,2,"G9070142"
1992-12-11,3,"G9070142"
1992-12-15,2,"G9070142"
1992-12-29,4,"G9070142"
1993-01-11,5,"G9070142"
1993-01-25,4,"G9070142"
1993-09-25,133,"G9070142"
1993-12-17,6,"G9070142"
1993-12-21,2,"G9070142"
1994-01-02,6,"G9070142"
1994-01-11,2,"G9070142"
1994-01-19,4,"G9070142"
1994-02-03,2,"G9070142"
1994-02-25,12,"G9070142"
1994-05-04,57,"G9070142"
1994-12-17,1,"G9070142"
1994-12-30,4,"G9070142"
1995-01-09,3,"G9070142"
1995-04-12,23,"G9070142"
1996-01-08,5,"G9070142"
1996-02-05,6,"G9070142"
1996-02-16,5,"G9070142"
1996-05-25,13,"G9070142"
1996-10-23,2,"G9070142"
1996-12-24,4,"G9070142"
1997-01-11,4,"G9070142"
1997-02-10,10,"G9070142"
1997-04-03,23,"G9070142"
1998-02-17,3,"G9070142"
1998-02-28,4,"G9070142"
1998-04-02,22,"G9070142"
1998-12-06,6,"G9070142"
1998-12-21,4,"G9070142"
1998-12-27,5,"G9070142"
1999-04-30,22,"G9070142"
1999-11-14,3,"G9070142"
1999-11-27,5,"G9070142"
1999-12-06,6,"G9070142"
2000-01-21,12,"G9070142"
2000-07-19,72,"G9070142"
2002-07-23,126,"G9070142"
2002-09-13,14,"G9070142"
2005-05-07,47,"G9070142"
2005-12-02,7,"G9070142"
2007-10-06,48,"G9070142"
2008-06-10,84,"G9070142"
2008-11-17,13,"G9070142"
2008-12-02,5,"G9070142"
2008-12-27,7,"G9070142"
2009-11-23,87,"G9070142"
2013-07-29,119,"G9070142"
2013-12-06,8,"G9070142"
2013-12-11,3,"G9070142"
2014-01-08,2,"G9070142"
1966-11-26,11,"A0020101"
1966-12-21,6,"A0020101"
1967-05-12,38,"A0020101"
1967-08-30,51,"A0020101"
