"Date","peak2z_length","gauge_ID"
2002-04-04,21,"X915011A"
2003-03-19,12,"X915011A"
2003-07-05,23,"X915011A"
2004-02-20,3,"X915011A"
2004-03-02,7,"X915011A"
2005-01-01,4,"X915011A"
2005-01-20,1,"X915011A"
2005-02-23,13,"X915011A"
2005-06-17,30,"X915011A"
2005-08-08,3,"X915011A"
2006-02-13,5,"X915011A"
2006-03-13,4,"X915011A"
2006-05-19,2,"X915011A"
2006-05-31,6,"X915011A"
2006-06-30,2,"X915011A"
2006-07-19,2,"X915011A"
2006-12-12,4,"X915011A"
2007-01-21,6,"X915011A"
2007-02-28,7,"X915011A"
2007-03-23,7,"X915011A"
2007-07-19,22,"X915011A"
2007-07-28,2,"X915011A"
2008-01-06,9,"X915011A"
2008-03-24,24,"X915011A"
2008-07-28,3,"X915011A"
2008-08-16,2,"X915011A"
2008-11-24,4,"X915011A"
2008-12-03,5,"X915011A"
2009-05-06,27,"X915011A"
2009-05-08,1,"X915011A"
2009-05-23,9,"X915011A"
2010-01-20,11,"X915011A"
2010-04-28,8,"X915011A"
2010-05-10,4,"X915011A"
2010-10-01,2,"X915011A"
2010-10-25,3,"X915011A"
2010-11-10,6,"X915011A"
2011-08-02,10,"X915011A"
2011-10-10,2,"X915011A"
2011-12-22,5,"X915011A"
2012-01-03,5,"X915011A"
2012-09-07,14,"X915011A"
2012-12-31,3,"X915011A"
2013-01-22,6,"X915011A"
2013-01-28,2,"X915011A"
2013-03-01,4,"X915011A"
2013-03-07,2,"X915011A"
2013-04-17,4,"X915011A"
2014-01-13,1,"X915011A"
2014-03-04,11,"X915011A"
2014-04-04,9,"X915011A"
2014-04-16,1,"X915011A"
2014-04-29,4,"X915011A"
2014-06-17,1,"X915011A"
1968-12-07,3,"X917107A"
1969-03-30,9,"X917107A"
1969-12-31,5,"X917107A"
1970-01-22,2,"X917107A"
1970-02-17,10,"X917107A"
1970-03-30,6,"X917107A"
1970-11-23,2,"X917107A"
1970-12-13,4,"X917107A"
1971-01-05,3,"X917107A"
1971-01-13,2,"X917107A"
1971-09-01,67,"X917107A"
1985-09-03,94,"X917107A"
1985-10-10,14,"X917107A"
1988-01-14,19,"X917107A"
1988-02-05,17,"X917107A"
1988-09-15,22,"X917107A"
1989-01-24,10,"X917107A"
1989-03-30,7,"X917107A"
1989-04-16,9,"X917107A"
1989-11-09,2,"X917107A"
1990-08-18,73,"X917107A"
1992-07-29,12,"X917107A"
1992-08-09,2,"X917107A"
1993-07-02,109,"X917107A"
1994-02-26,2,"X917107A"
1994-03-09,4,"X917107A"
1994-03-16,5,"X917107A"
1995-03-18,7,"X917107A"
1995-06-15,6,"X917107A"
1996-01-16,7,"X917107A"
1996-01-22,3,"X917107A"
1996-02-14,6,"X917107A"
1996-11-28,2,"X917107A"
1997-06-17,85,"X917107A"
1999-12-08,13,"X917107A"
2003-10-28,199,"X917107A"
2003-12-19,6,"X917107A"
2004-03-08,11,"X917107A"
2004-04-02,7,"X917107A"
2005-01-05,7,"X917107A"
2005-05-28,110,"X917107A"
2006-02-14,10,"X917107A"
2006-06-04,18,"X917107A"
2007-01-20,4,"X917107A"
2007-09-20,64,"X917107A"
1968-11-01,170,"X919003A"
1969-11-13,113,"X919003A"
1970-10-11,62,"X919003A"
1971-10-28,101,"X919003A"
1972-11-16,66,"X919003A"
1974-11-13,115,"X919003A"
1978-10-17,149,"X919003A"
1990-11-26,134,"X919003A"
1991-10-20,136,"X919003A"
1992-10-12,156,"X919003A"
1994-11-25,136,"X919003A"
2002-09-26,203,"X919003A"
2003-02-01,29,"X919003A"
2003-10-04,161,"X919003A"
2004-12-04,128,"X919003A"
2005-12-02,36,"X919003A"
2009-10-14,136,"X919003A"
2012-12-29,169,"X919003A"
1967-12-23,5,"X919201A"
1967-12-31,5,"X919201A"
1968-08-24,92,"X919201A"
1969-01-15,8,"X919201A"
1969-02-09,12,"X919201A"
1969-03-11,13,"X919201A"
1969-04-27,40,"X919201A"
1969-12-02,8,"X919201A"
1969-12-19,8,"X919201A"
1970-05-27,26,"X919201A"
1970-10-22,1,"X919201A"
1970-11-08,1,"X919201A"
1970-11-17,1,"X919201A"
1970-12-14,5,"X919201A"
1971-09-26,49,"X919201A"
1972-09-17,10,"X919201A"
1972-10-04,10,"X919201A"
1973-10-08,13,"X919201A"
1973-11-11,3,"X919201A"
1974-10-13,41,"X919201A"
1974-11-28,6,"X919201A"
1975-10-12,31,"X919201A"
1975-10-22,4,"X919201A"
1975-11-11,6,"X919201A"
1976-11-17,7,"X919201A"
1976-12-05,4,"X919201A"
1977-10-12,41,"X919201A"
1978-01-04,11,"X919201A"
1978-06-30,14,"X919201A"
1979-10-10,39,"X919201A"
1979-11-30,4,"X919201A"
1980-10-05,45,"X919201A"
1981-10-18,68,"X919201A"
1982-09-23,106,"X919201A"
1982-12-12,3,"X919201A"
1982-12-16,2,"X919201A"
1982-12-21,3,"X919201A"
1982-12-28,5,"X919201A"
1983-01-27,10,"X919201A"
1983-07-23,61,"X919201A"
1983-10-22,7,"X919201A"
1983-11-13,7,"X919201A"
1984-01-01,23,"X919201A"
1984-04-03,19,"X919201A"
1984-11-18,11,"X919201A"
1985-01-10,5,"X919201A"
1985-08-16,39,"X919201A"
1985-11-07,12,"X919201A"
1986-08-16,93,"X919201A"
1986-11-01,2,"X919201A"
1987-01-03,9,"X919201A"
1987-08-07,28,"X919201A"
1987-08-22,5,"X919201A"
1987-12-11,9,"X919201A"
1988-01-29,2,"X919201A"
1988-03-15,5,"X919201A"
1988-04-13,3,"X919201A"
1988-11-18,2,"X919201A"
1988-12-02,6,"X919201A"
1991-08-22,97,"X919201A"
1992-04-24,27,"X919201A"
1993-09-02,38,"X919201A"
1993-12-03,8,"X919201A"
1994-04-01,16,"X919201A"
1994-11-02,1,"X919201A"
1994-11-07,3,"X919201A"
1995-01-04,8,"X919201A"
1995-04-21,14,"X919201A"
1995-08-25,6,"X919201A"
1995-11-27,4,"X919201A"
1996-09-09,61,"X919201A"
1996-10-21,10,"X919201A"
1996-11-28,7,"X919201A"
1997-09-27,23,"X919201A"
1997-12-04,6,"X919201A"
1998-09-18,107,"X919201A"
1998-10-19,4,"X919201A"
1999-10-17,44,"X919201A"
2000-10-07,47,"X919201A"
2001-09-16,62,"X919201A"
2001-10-30,11,"X919201A"
2001-11-18,5,"X919201A"
2002-05-15,27,"X919201A"
2003-01-11,8,"X919201A"
2003-04-17,32,"X919201A"
2004-09-18,32,"X919201A"
2004-11-11,1,"X919201A"
2005-07-17,83,"X919201A"
2005-11-30,1,"X919201A"
2005-12-05,4,"X919201A"
2005-12-22,3,"X919201A"
2006-01-04,7,"X919201A"
2006-09-30,48,"X919201A"
2007-08-29,47,"X919201A"
2007-12-14,4,"X919201A"
2008-08-31,37,"X919201A"
2008-11-11,1,"X919201A"
2009-08-14,77,"X919201A"
2010-01-16,6,"X919201A"
2010-10-10,58,"X919201A"
2011-10-03,45,"X919201A"
2011-10-30,13,"X919201A"
2012-01-10,10,"X919201A"
2012-09-06,48,"X919201A"
2013-09-27,75,"X919201A"
2014-10-30,98,"X919201A"
1968-08-21,108,"X919309A"
1969-05-30,66,"X919309A"
1970-05-24,52,"X919309A"
1971-09-22,88,"X919309A"
1972-10-16,114,"X919309A"
1972-12-22,19,"X919309A"
1973-09-04,137,"X919309A"
1975-10-17,161,"X919309A"
1977-11-14,125,"X919309A"
1978-07-22,141,"X919309A"
1979-10-18,111,"X919309A"
1980-08-25,117,"X919309A"
1981-10-15,141,"X919309A"
1982-08-16,117,"X919309A"
1983-02-15,25,"X919309A"
1983-08-06,57,"X919309A"
1984-07-04,93,"X919309A"
1985-07-15,56,"X919309A"
1986-07-20,24,"X919309A"
1986-12-05,14,"X919309A"
1987-06-14,69,"X919309A"
1987-12-20,14,"X919309A"
1988-05-27,50,"X919309A"
1988-10-19,6,"X919309A"
1988-12-09,5,"X919309A"
1989-09-04,88,"X919309A"
1990-09-08,89,"X919309A"
1991-09-28,179,"X919309A"
1992-07-09,110,"X919309A"
1992-12-19,83,"X919309A"
1993-05-18,50,"X919309A"
1993-12-09,12,"X919309A"
1994-05-16,5,"X919309A"
1995-07-27,134,"X919309A"
1995-08-27,2,"X919309A"
1995-10-25,31,"X919309A"
1996-08-20,12,"X919309A"
1996-10-10,18,"X919309A"
1996-11-14,14,"X919309A"
1997-09-11,14,"X919309A"
1997-12-05,25,"X919309A"
1998-07-29,63,"X919309A"
1998-10-23,23,"X919309A"
1999-10-29,104,"X919309A"
2001-10-02,136,"X919309A"
2002-08-13,115,"X919309A"
2002-12-16,31,"X919309A"
2003-08-12,149,"X919309A"
2004-08-25,89,"X919309A"
2004-12-01,7,"X919309A"
2005-07-05,40,"X919309A"
2006-09-21,55,"X919309A"
2006-12-03,54,"X919309A"
2006-12-24,11,"X919309A"
2007-10-11,111,"X919309A"
2008-10-15,72,"X919309A"
2009-09-29,117,"X919309A"
2010-09-11,96,"X919309A"
2011-12-10,118,"X919309A"
2012-09-29,70,"X919309A"
2012-12-20,30,"X919309A"
2013-09-11,106,"X919309A"
2013-11-21,31,"X919309A"
2014-09-17,86,"X919309A"
2014-11-08,29,"X919309A"
1967-12-22,3,"X922101B"
1968-10-15,68,"X922101B"
1968-12-06,7,"X922101B"
1969-08-26,54,"X922101B"
1970-08-29,135,"X922101B"
1970-12-20,11,"X922101B"
1971-09-22,62,"X922101B"
1972-09-03,74,"X922101B"
1973-11-09,85,"X922101B"
1974-10-07,105,"X922101B"
1975-11-11,14,"X922101B"
1976-09-21,68,"X922101B"
1977-10-12,89,"X922101B"
1978-01-28,5,"X922101B"
1978-10-23,104,"X922101B"
1978-12-05,39,"X922101B"
1979-10-17,79,"X922101B"
1980-09-23,42,"X922101B"
1980-11-17,7,"X922101B"
1981-10-26,87,"X922101B"
1982-01-07,21,"X922101B"
1982-09-28,112,"X922101B"
1983-01-21,7,"X922101B"
1983-10-06,110,"X922101B"
1984-10-01,65,"X922101B"
1985-10-01,48,"X922101B"
1985-12-04,34,"X922101B"
1985-12-21,9,"X922101B"
1986-08-18,75,"X922101B"
1986-10-30,5,"X922101B"
1987-09-07,58,"X922101B"
1987-09-20,8,"X922101B"
1988-01-29,14,"X922101B"
1988-08-11,99,"X922101B"
1989-09-16,67,"X922101B"
1989-12-07,6,"X922101B"
1989-12-26,8,"X922101B"
1990-01-05,7,"X922101B"
1990-02-20,19,"X922101B"
1990-08-19,19,"X922101B"
1991-06-25,39,"X922101B"
1991-12-16,3,"X922101B"
1992-07-15,87,"X922101B"
1993-09-05,103,"X922101B"
1994-08-11,96,"X922101B"
1995-10-23,11,"X922101B"
1995-12-12,18,"X922101B"
1996-10-05,50,"X922101B"
1996-12-12,62,"X922101B"
1997-09-12,107,"X922101B"
1998-10-17,97,"X922101B"
1999-09-28,84,"X922101B"
2001-09-24,62,"X922101B"
2002-07-04,65,"X922101B"
2003-02-07,11,"X922101B"
2003-08-03,102,"X922101B"
2004-09-13,61,"X922101B"
2004-10-26,9,"X922101B"
2005-09-21,162,"X922101B"
2006-11-07,76,"X922101B"
2007-11-11,85,"X922101B"
2008-09-29,101,"X922101B"
2009-08-28,86,"X922101B"
2011-10-02,77,"X922101B"
2012-11-01,108,"X922101B"
2013-09-24,65,"X922101B"
2014-10-11,85,"X922101B"
NA,NA,"X925001A"
1989-01-10,1,"X926002A"
1989-07-22,6,"X926002A"
1990-09-07,82,"X926002A"
1977-01-26,2,"G9030124"
1977-01-30,2,"G9030124"
1977-04-01,11,"G9030124"
1977-12-28,5,"G9030124"
1978-01-18,7,"G9030124"
1978-01-24,2,"G9030124"
1978-03-06,10,"G9030124"
1979-02-01,2,"G9030124"
1979-02-26,5,"G9030124"
1979-03-17,9,"G9030124"
1980-02-22,6,"G9030124"
1980-03-24,2,"G9030124"
1981-03-01,7,"G9030124"
1981-03-06,1,"G9030124"
1981-03-10,3,"G9030124"
1982-02-03,5,"G9030124"
1982-02-24,10,"G9030124"
1982-03-19,7,"G9030124"
1982-04-09,15,"G9030124"
1983-03-09,1,"G9030124"
1983-04-11,5,"G9030124"
1984-01-30,2,"G9030124"
1984-02-29,2,"G9030124"
1984-03-09,1,"G9030124"
1984-03-28,5,"G9030124"
1984-04-03,2,"G9030124"
1985-04-06,5,"G9030124"
1986-02-02,4,"G9030124"
1987-02-13,6,"G9030124"
1987-03-08,9,"G9030124"
1988-02-13,1,"G9030124"
1988-02-18,2,"G9030124"
1989-01-06,7,"G9030124"
1989-04-02,2,"G9030124"
1991-01-17,6,"G9030124"
1991-03-10,14,"G9030124"
1992-03-05,8,"G9030124"
1993-02-15,7,"G9030124"
1993-03-08,7,"G9030124"
1993-12-21,1,"G9030124"
1993-12-23,1,"G9030124"
1993-12-27,1,"G9030124"
1994-01-02,4,"G9030124"
1994-03-13,4,"G9030124"
1995-03-24,4,"G9030124"
1996-02-10,3,"G9030124"
1996-03-17,8,"G9030124"
1996-03-22,1,"G9030124"
1997-02-05,9,"G9030124"
1997-03-07,2,"G9030124"
1997-12-25,1,"G9030124"
1998-02-02,3,"G9030124"
1998-02-24,1,"G9030124"
1999-01-03,3,"G9030124"
1999-01-07,2,"G9030124"
1999-01-22,4,"G9030124"
1999-02-25,6,"G9030124"
1999-03-05,2,"G9030124"
1999-03-09,1,"G9030124"
1999-03-26,11,"G9030124"
2000-01-17,1,"G9030124"
2000-03-29,6,"G9030124"
2000-03-31,1,"G9030124"
2000-12-16,5,"G9030124"
2001-01-02,5,"G9030124"
2001-01-13,4,"G9030124"
2001-01-24,1,"G9030124"
2001-02-08,4,"G9030124"
2001-04-03,9,"G9030124"
2002-03-07,3,"G9030124"
2003-02-08,17,"G9030124"
2003-04-10,33,"G9030124"
2004-01-26,2,"G9030124"
2004-04-19,33,"G9030124"
2005-03-24,2,"G9030124"
2005-11-27,5,"G9030124"
2005-12-08,6,"G9030124"
2005-12-14,1,"G9030124"
2006-02-15,3,"G9030124"
2006-03-17,2,"G9030124"
2006-04-04,9,"G9030124"
2006-04-17,9,"G9030124"
2006-05-08,9,"G9030124"
2007-02-05,5,"G9030124"
2007-03-29,4,"G9030124"
2008-01-09,6,"G9030124"
2008-03-09,8,"G9030124"
2008-12-22,1,"G9030124"
2009-02-22,9,"G9030124"
2009-03-03,1,"G9030124"
2010-01-17,4,"G9030124"
2010-02-20,2,"G9030124"
2010-02-23,1,"G9030124"
2010-03-08,8,"G9030124"
2011-01-30,7,"G9030124"
2011-02-21,4,"G9030124"
2011-04-22,15,"G9030124"
2011-12-01,6,"G9030124"
2011-12-23,5,"G9030124"
2012-01-07,6,"G9030124"
2012-03-06,2,"G9030124"
2012-03-12,4,"G9030124"
2012-03-27,8,"G9030124"
2013-02-23,6,"G9030124"
2013-04-10,2,"G9030124"
2014-01-31,1,"G9030124"
1967-11-27,104,"G9030250"
1967-12-25,22,"G9030250"
1970-09-24,202,"G9030250"
1973-10-13,115,"G9030250"
1965-12-05,2,"G9070142"
1965-12-18,1,"G9070142"
1965-12-22,2,"G9070142"
1966-01-01,2,"G9070142"
1966-03-03,15,"G9070142"
1966-03-14,7,"G9070142"
1966-03-21,3,"G9070142"
1966-03-26,3,"G9070142"
1966-11-10,2,"G9070142"
1966-11-15,3,"G9070142"
1966-11-20,2,"G9070142"
1966-12-11,3,"G9070142"
1966-12-18,3,"G9070142"
1967-01-27,4,"G9070142"
1967-06-15,92,"G9070142"
1967-12-07,3,"G9070142"
1968-01-08,3,"G9070142"
1968-07-14,52,"G9070142"
1968-12-29,3,"G9070142"
1969-01-09,3,"G9070142"
1969-01-29,5,"G9070142"
1969-04-04,8,"G9070142"
1969-07-15,11,"G9070142"
1970-01-02,4,"G9070142"
1970-01-19,5,"G9070142"
1970-03-17,15,"G9070142"
1970-05-28,14,"G9070142"
1970-11-22,8,"G9070142"
1970-12-19,7,"G9070142"
1971-01-01,8,"G9070142"
1971-01-22,4,"G9070142"
1971-02-20,9,"G9070142"
1971-12-10,7,"G9070142"
1971-12-22,6,"G9070142"
1972-11-26,252,"G9070142"
1972-12-03,5,"G9070142"
1972-12-07,2,"G9070142"
1973-01-13,3,"G9070142"
1973-02-12,12,"G9070142"
1973-04-16,6,"G9070142"
1973-06-29,11,"G9070142"
1973-11-21,4,"G9070142"
1973-12-02,5,"G9070142"
1978-12-02,11,"G9070142"
1979-10-03,24,"G9070142"
1979-12-25,3,"G9070142"
1980-01-12,2,"G9070142"
1980-01-18,5,"G9070142"
1980-04-28,37,"G9070142"
1980-12-13,2,"G9070142"
1981-01-10,2,"G9070142"
1981-09-27,16,"G9070142"
1981-12-06,5,"G9070142"
1981-12-19,2,"G9070142"
1982-01-03,2,"G9070142"
1982-01-15,5,"G9070142"
1982-07-29,61,"G9070142"
1982-10-02,22,"G9070142"
1982-12-20,3,"G9070142"
1982-12-31,5,"G9070142"
1983-01-07,4,"G9070142"
1983-02-11,3,"G9070142"
1983-03-07,1,"G9070142"
1983-04-20,12,"G9070142"
1983-05-04,11,"G9070142"
1983-12-10,2,"G9070142"
1983-12-25,2,"G9070142"
1984-01-02,1,"G9070142"
1984-11-10,2,"G9070142"
1984-11-17,5,"G9070142"
1985-01-05,15,"G9070142"
1985-03-10,6,"G9070142"
1985-03-24,7,"G9070142"
1985-07-29,62,"G9070142"
1985-12-03,6,"G9070142"
1985-12-18,7,"G9070142"
1986-01-16,6,"G9070142"
1986-02-06,11,"G9070142"
1986-03-07,2,"G9070142"
1986-04-03,4,"G9070142"
1986-07-08,4,"G9070142"
1986-10-27,2,"G9070142"
1986-11-02,4,"G9070142"
1986-12-13,4,"G9070142"
1987-01-08,5,"G9070142"
1987-05-26,42,"G9070142"
1987-11-06,5,"G9070142"
1987-11-25,2,"G9070142"
1987-12-07,5,"G9070142"
1988-01-12,5,"G9070142"
1988-02-18,4,"G9070142"
1988-12-17,2,"G9070142"
1988-12-24,1,"G9070142"
1989-01-08,3,"G9070142"
1989-01-13,1,"G9070142"
1989-01-28,3,"G9070142"
1989-02-05,2,"G9070142"
1989-02-11,2,"G9070142"
1989-04-05,8,"G9070142"
1989-12-14,2,"G9070142"
1989-12-19,2,"G9070142"
1990-01-19,2,"G9070142"
1990-01-31,2,"G9070142"
1990-02-04,2,"G9070142"
1990-03-09,4,"G9070142"
1990-05-27,4,"G9070142"
1990-12-13,3,"G9070142"
1991-01-16,5,"G9070142"
1991-03-24,30,"G9070142"
1991-04-08,8,"G9070142"
1991-04-16,6,"G9070142"
1991-12-04,4,"G9070142"
1992-01-07,3,"G9070142"
1992-02-14,6,"G9070142"
1992-02-20,4,"G9070142"
1992-03-08,5,"G9070142"
1992-10-23,4,"G9070142"
1992-11-30,2,"G9070142"
1992-12-12,4,"G9070142"
1992-12-15,2,"G9070142"
1992-12-29,4,"G9070142"
1993-01-11,5,"G9070142"
1993-01-26,5,"G9070142"
1993-09-26,134,"G9070142"
1993-12-17,6,"G9070142"
1993-12-21,2,"G9070142"
1994-01-03,7,"G9070142"
1994-01-12,3,"G9070142"
1994-01-20,5,"G9070142"
1994-02-04,3,"G9070142"
1994-02-26,13,"G9070142"
1994-05-07,60,"G9070142"
1994-12-18,2,"G9070142"
1994-12-31,5,"G9070142"
1995-01-10,4,"G9070142"
1995-04-12,23,"G9070142"
1996-01-08,5,"G9070142"
1996-02-06,7,"G9070142"
1996-02-16,5,"G9070142"
1996-06-01,20,"G9070142"
1996-10-23,2,"G9070142"
1996-12-25,5,"G9070142"
1997-01-11,4,"G9070142"
1997-02-11,11,"G9070142"
1997-04-04,24,"G9070142"
1998-02-17,3,"G9070142"
1998-02-28,4,"G9070142"
1998-04-04,24,"G9070142"
1998-12-06,6,"G9070142"
1998-12-27,5,"G9070142"
1999-05-10,32,"G9070142"
1999-11-14,3,"G9070142"
1999-11-27,5,"G9070142"
1999-12-06,6,"G9070142"
2000-01-21,12,"G9070142"
2000-07-21,74,"G9070142"
2002-07-24,127,"G9070142"
2002-09-13,14,"G9070142"
2005-05-16,56,"G9070142"
2005-12-05,10,"G9070142"
2007-10-12,54,"G9070142"
2008-07-01,105,"G9070142"
2008-11-17,13,"G9070142"
2008-12-03,6,"G9070142"
2008-12-28,8,"G9070142"
2009-12-05,99,"G9070142"
2013-07-29,119,"G9070142"
2013-12-06,8,"G9070142"
2013-12-11,3,"G9070142"
2014-01-09,3,"G9070142"
1966-11-26,11,"A0020101"
1966-12-21,6,"A0020101"
1967-05-15,41,"A0020101"
1967-09-02,54,"A0020101"
1968-09-20,21,"A0020101"
1969-05-28,33,"A0020101"
1970-05-28,23,"A0020101"
1971-09-07,51,"A0020101"
1971-12-11,28,"A0020101"
1972-05-31,51,"A0020101"
1972-06-28,23,"A0020101"
1973-08-06,14,"A0020101"
1973-08-27,8,"A0020101"
1973-09-19,21,"A0020101"
1974-09-27,26,"A0020101"
1975-06-08,16,"A0020101"
1975-09-12,10,"A0020101"
1975-12-03,22,"A0020101"
1976-06-15,83,"A0020101"
1976-11-01,8,"A0020101"
1977-06-17,18,"A0020101"
1978-01-30,3,"A0020101"
1978-03-15,24,"A0020101"
1978-10-20,69,"A0020101"
1978-12-13,22,"A0020101"
1979-06-30,37,"A0020101"
1979-10-10,7,"A0020101"
1980-05-11,16,"A0020101"
1981-09-30,43,"A0020101"
1982-05-11,34,"A0020101"
1983-09-06,84,"A0020101"
1983-11-06,5,"A0020101"
1984-05-22,60,"A0020101"
1985-03-06,26,"A0020101"
1986-02-05,15,"A0020101"
1986-04-14,33,"A0020101"
1986-10-01,50,"A0020101"
1986-11-25,14,"A0020101"
1987-09-04,57,"A0020101"
1987-12-08,5,"A0020101"
1987-12-27,9,"A0020101"
1988-02-18,26,"A0020101"
1988-11-12,64,"A0020101"
1989-09-22,106,"A0020101"
1989-11-02,6,"A0020101"
1990-10-02,94,"A0020101"
1991-06-22,116,"A0020101"
1991-12-21,5,"A0020101"
1992-07-31,49,"A0020101"
1992-12-28,7,"A0020101"
1993-05-18,51,"A0020101"
1993-10-16,11,"A0020101"
1993-11-29,11,"A0020101"
1994-06-30,106,"A0020101"
1995-10-04,109,"A0020101"
1997-08-13,33,"A0020101"
1997-12-23,7,"A0020101"
1998-10-29,32,"A0020101"
1999-07-05,66,"A0020101"
2000-09-08,167,"A0020101"
2001-05-01,34,"A0020101"
2001-06-25,14,"A0020101"
2002-03-10,15,"A0020101"
2002-04-16,27,"A0020101"
2003-08-16,53,"A0020101"
