"Date","peak2z_length","gauge_ID"
1980-01-07,4,"G0010005"
1980-02-23,4,"G0010005"
1981-02-02,8,"G0010005"
1981-02-04,1,"G0010005"
1981-02-26,12,"G0010005"
1982-03-11,13,"G0010005"
1982-04-08,16,"G0010005"
1983-05-03,7,"G0010005"
1984-05-05,17,"G0010005"
1985-01-17,27,"G0010005"
1986-08-27,33,"G0010005"
1986-11-22,24,"G0010005"
1987-04-17,41,"G0010005"
1988-02-03,32,"G0010005"
1988-03-06,25,"G0010005"
1989-01-19,16,"G0010005"
1989-04-14,23,"G0010005"
1990-07-06,44,"G0010005"
1991-01-06,17,"G0010005"
1991-04-14,50,"G0010005"
1991-12-16,6,"G0010005"
1992-02-14,10,"G0010005"
1992-03-18,15,"G0010005"
1993-04-20,27,"G0010005"
1994-03-21,17,"G0010005"
1995-04-03,29,"G0010005"
1996-04-02,16,"G0010005"
1997-04-02,42,"G0010005"
1998-04-13,42,"G0010005"
1999-03-03,4,"G0010005"
2000-01-14,19,"G0010005"
2000-05-24,26,"G0010005"
2001-04-16,19,"G0010005"
2002-02-01,19,"G0010005"
2002-03-11,15,"G0010005"
2003-02-12,12,"G0010005"
2004-03-03,7,"G0010005"
2005-01-30,24,"G0010005"
2006-03-08,18,"G0010005"
2006-03-10,1,"G0010005"
2006-03-19,6,"G0010005"
2006-06-22,7,"G0010005"
2007-02-14,17,"G0010005"
2007-03-26,9,"G0010005"
2007-07-11,9,"G0010005"
2008-03-13,22,"G0010005"
2009-03-19,21,"G0010005"
2010-02-04,26,"G0010005"
2010-04-01,8,"G0010005"
1973-09-10,13,"G0050115"
1973-09-28,5,"G0050115"
1973-11-21,10,"G0050115"
1974-06-28,49,"G0050115"
1976-02-05,23,"G0050115"
1976-06-14,85,"G0050115"
1977-04-02,13,"G0050115"
1977-11-27,5,"G0050115"
1977-12-06,5,"G0050115"
1979-03-07,3,"G0050115"
1980-04-23,4,"G0050115"
1981-02-12,13,"G0050115"
1981-12-02,6,"G0050115"
1981-12-24,11,"G0050115"
1982-03-09,20,"G0050115"
1982-04-11,10,"G0050115"
1983-06-18,49,"G0050115"
1983-12-11,2,"G0050115"
1984-02-15,19,"G0050115"
2002-07-17,200,"G0050115"
2003-03-11,15,"G0050115"
2004-02-28,4,"G0050115"
2008-11-29,9,"G0050115"
2008-12-09,2,"G0050115"
