"Date","peak2z_length","gauge_ID"
2000-04-11,2,"X915011A"
2000-05-18,20,"X915011A"
2000-05-25,4,"X915011A"
2000-06-25,14,"X915011A"
2001-02-08,6,"X915011A"
2001-02-21,2,"X915011A"
2001-03-10,6,"X915011A"
2001-04-14,15,"X915011A"
2001-12-24,8,"X915011A"
2002-01-23,9,"X915011A"
2002-02-11,2,"X915011A"
2002-03-26,12,"X915011A"
2003-03-13,6,"X915011A"
2004-02-09,4,"X915011A"
2004-02-28,4,"X915011A"
2004-12-31,3,"X915011A"
2005-01-15,5,"X915011A"
2005-02-19,9,"X915011A"
2006-02-10,2,"X915011A"
2006-03-10,1,"X915011A"
2006-04-04,2,"X915011A"
2006-05-05,3,"X915011A"
2006-05-11,1,"X915011A"
2006-05-28,3,"X915011A"
2006-12-10,2,"X915011A"
2007-01-18,3,"X915011A"
2007-02-23,2,"X915011A"
2007-03-20,4,"X915011A"
2007-07-11,14,"X915011A"
2007-07-28,2,"X915011A"
2008-01-03,6,"X915011A"
2008-02-01,16,"X915011A"
2008-03-18,18,"X915011A"
2008-07-26,1,"X915011A"
2008-08-16,2,"X915011A"
2008-11-22,2,"X915011A"
2008-12-01,3,"X915011A"
2009-04-03,22,"X915011A"
2009-04-16,7,"X915011A"
2009-05-08,1,"X915011A"
2009-05-17,3,"X915011A"
2009-12-29,1,"X915011A"
2010-01-17,8,"X915011A"
2010-03-29,5,"X915011A"
2010-04-13,5,"X915011A"
2010-05-07,1,"X915011A"
2010-09-30,1,"X915011A"
2010-10-14,1,"X915011A"
2010-10-18,1,"X915011A"
2010-11-07,3,"X915011A"
2010-11-23,8,"X915011A"
2010-11-27,1,"X915011A"
2011-06-01,8,"X915011A"
2011-06-21,9,"X915011A"
2011-07-06,2,"X915011A"
2011-10-09,1,"X915011A"
2011-12-01,5,"X915011A"
2011-12-14,8,"X915011A"
2011-12-19,2,"X915011A"
2012-01-02,4,"X915011A"
2012-05-18,19,"X915011A"
2012-06-16,13,"X915011A"
2012-07-01,2,"X915011A"
2012-08-06,26,"X915011A"
2012-12-30,2,"X915011A"
2013-01-19,3,"X915011A"
2013-02-22,3,"X915011A"
2014-02-28,7,"X915011A"
2014-03-30,4,"X915011A"
1968-12-05,1,"X917107A"
1969-01-12,7,"X917107A"
1969-01-26,8,"X917107A"
1969-03-04,3,"X917107A"
1969-03-30,9,"X917107A"
1969-12-29,3,"X917107A"
1970-01-22,2,"X917107A"
1970-02-15,8,"X917107A"
1970-03-29,5,"X917107A"
1970-11-23,2,"X917107A"
1970-12-12,3,"X917107A"
1971-01-04,2,"X917107A"
1971-01-13,2,"X917107A"
1971-06-17,59,"X917107A"
1971-07-02,6,"X917107A"
1972-01-27,6,"X917107A"
1972-02-06,3,"X917107A"
1972-12-05,8,"X917107A"
1973-01-24,45,"X917107A"
1978-12-25,9,"X917107A"
1982-12-01,185,"X917107A"
1983-02-13,2,"X917107A"
1984-08-13,17,"X917107A"
1984-12-25,8,"X917107A"
1985-01-28,3,"X917107A"
1985-02-04,2,"X917107A"
1985-03-25,8,"X917107A"
1985-06-19,18,"X917107A"
1985-09-27,1,"X917107A"
1985-11-10,2,"X917107A"
1985-11-28,3,"X917107A"
1987-05-04,34,"X917107A"
1987-12-04,2,"X917107A"
1987-12-28,2,"X917107A"
1988-01-21,2,"X917107A"
1988-03-18,11,"X917107A"
1988-08-26,2,"X917107A"
1989-01-20,6,"X917107A"
1989-03-02,16,"X917107A"
1989-03-27,4,"X917107A"
1989-04-10,3,"X917107A"
1989-11-08,1,"X917107A"
1990-02-11,10,"X917107A"
1990-03-12,5,"X917107A"
1990-04-15,12,"X917107A"
1990-04-22,4,"X917107A"
1990-06-13,7,"X917107A"
1992-07-26,9,"X917107A"
1992-08-08,1,"X917107A"
1992-10-31,8,"X917107A"
1992-11-14,4,"X917107A"
1993-01-05,16,"X917107A"
1993-01-26,13,"X917107A"
1993-03-18,3,"X917107A"
1994-02-26,2,"X917107A"
1994-03-07,2,"X917107A"
1994-03-15,4,"X917107A"
1995-03-06,3,"X917107A"
1995-03-14,3,"X917107A"
1995-06-15,6,"X917107A"
1996-01-14,5,"X917107A"
1996-01-21,2,"X917107A"
1996-02-03,5,"X917107A"
1996-02-12,4,"X917107A"
1996-11-28,2,"X917107A"
1997-04-08,15,"X917107A"
1998-08-10,83,"X917107A"
1998-11-04,2,"X917107A"
1999-01-10,4,"X917107A"
1999-02-01,14,"X917107A"
1999-09-18,146,"X917107A"
1999-12-05,10,"X917107A"
2000-02-11,12,"X917107A"
2000-10-05,14,"X917107A"
2001-09-06,24,"X917107A"
2001-11-04,8,"X917107A"
2002-08-29,8,"X917107A"
2003-02-21,9,"X917107A"
2003-06-10,59,"X917107A"
2003-12-14,1,"X917107A"
2004-02-24,7,"X917107A"
2004-03-05,8,"X917107A"
2004-03-30,4,"X917107A"
2005-01-01,3,"X917107A"
2005-01-16,8,"X917107A"
2005-03-08,29,"X917107A"
2006-02-12,8,"X917107A"
2006-03-29,5,"X917107A"
2006-05-26,9,"X917107A"
2007-01-17,1,"X917107A"
2007-02-01,10,"X917107A"
2007-03-03,7,"X917107A"
2007-03-27,4,"X917107A"
2007-07-19,1,"X917107A"
2014-11-27,96,"X917107A"
1968-10-27,165,"X919003A"
1968-12-19,13,"X919003A"
1969-10-30,99,"X919003A"
1970-10-09,60,"X919003A"
1971-10-23,96,"X919003A"
1972-11-13,63,"X919003A"
1974-11-11,113,"X919003A"
1974-12-21,9,"X919003A"
1978-10-12,144,"X919003A"
1984-10-28,98,"X919003A"
1987-11-04,99,"X919003A"
1990-11-19,127,"X919003A"
1991-10-14,130,"X919003A"
1992-10-07,151,"X919003A"
1994-11-21,132,"X919003A"
2002-09-18,195,"X919003A"
2003-01-30,27,"X919003A"
2003-09-30,157,"X919003A"
2004-12-01,125,"X919003A"
2005-11-29,33,"X919003A"
2009-10-09,131,"X919003A"
2012-12-21,161,"X919003A"
2013-11-15,114,"X919003A"
1967-12-22,4,"X919201A"
1967-12-30,4,"X919201A"
1968-06-03,10,"X919201A"
1969-01-14,7,"X919201A"
1969-02-08,11,"X919201A"
1969-03-10,12,"X919201A"
1969-04-15,28,"X919201A"
1969-12-01,7,"X919201A"
1969-12-17,6,"X919201A"
1970-01-16,7,"X919201A"
1970-01-29,4,"X919201A"
1970-05-22,21,"X919201A"
1970-10-22,1,"X919201A"
1970-11-08,1,"X919201A"
1970-11-17,1,"X919201A"
1970-12-12,3,"X919201A"
1971-01-16,6,"X919201A"
1971-07-20,23,"X919201A"
1971-08-23,15,"X919201A"
1971-12-11,11,"X919201A"
1972-08-02,1,"X919201A"
1972-08-10,4,"X919201A"
1972-09-12,5,"X919201A"
1972-09-30,6,"X919201A"
1973-07-06,9,"X919201A"
1973-09-07,43,"X919201A"
1973-10-05,10,"X919201A"
1973-11-11,3,"X919201A"
1974-09-27,25,"X919201A"
1974-11-26,4,"X919201A"
1975-09-06,19,"X919201A"
1975-09-29,18,"X919201A"
1975-10-21,3,"X919201A"
1975-10-29,3,"X919201A"
1975-11-09,4,"X919201A"
1976-10-01,66,"X919201A"
1976-11-02,5,"X919201A"
1976-11-12,2,"X919201A"
1976-12-04,3,"X919201A"
1977-10-04,33,"X919201A"
1978-01-01,8,"X919201A"
1978-04-29,19,"X919201A"
1978-06-26,10,"X919201A"
1978-12-05,2,"X919201A"
1979-09-24,23,"X919201A"
1979-11-30,4,"X919201A"
1980-09-09,19,"X919201A"
1981-09-02,22,"X919201A"
1981-11-21,4,"X919201A"
1982-08-18,70,"X919201A"
1982-12-11,2,"X919201A"
1982-12-16,2,"X919201A"
1982-12-20,2,"X919201A"
1982-12-27,4,"X919201A"
1983-01-12,8,"X919201A"
1983-01-24,7,"X919201A"
1983-04-03,13,"X919201A"
1983-04-14,7,"X919201A"
1983-06-29,37,"X919201A"
1983-10-19,4,"X919201A"
1983-11-11,5,"X919201A"
1983-12-23,14,"X919201A"
1984-03-24,9,"X919201A"
1984-11-12,5,"X919201A"
1984-12-13,1,"X919201A"
1985-01-01,2,"X919201A"
1985-01-07,2,"X919201A"
1985-07-20,12,"X919201A"
1985-11-02,7,"X919201A"
1985-11-18,3,"X919201A"
1985-11-24,3,"X919201A"
1985-12-02,6,"X919201A"
1985-12-06,1,"X919201A"
1985-12-23,4,"X919201A"
1986-06-24,40,"X919201A"
1986-11-01,2,"X919201A"
1987-01-01,7,"X919201A"
1987-01-13,7,"X919201A"
1987-04-24,30,"X919201A"
1987-06-03,23,"X919201A"
1987-07-28,18,"X919201A"
1987-08-18,1,"X919201A"
1987-11-25,8,"X919201A"
1987-12-08,6,"X919201A"
1988-01-12,13,"X919201A"
1988-01-25,5,"X919201A"
1988-01-28,1,"X919201A"
1988-03-03,10,"X919201A"
1988-03-13,3,"X919201A"
1988-04-11,1,"X919201A"
1988-11-18,2,"X919201A"
1988-12-01,5,"X919201A"
1989-01-28,11,"X919201A"
1989-08-30,63,"X919201A"
1990-09-29,60,"X919201A"
1991-06-17,31,"X919201A"
1991-12-29,7,"X919201A"
1992-01-25,9,"X919201A"
1992-01-31,1,"X919201A"
1992-04-04,7,"X919201A"
1992-11-07,55,"X919201A"
1993-05-17,23,"X919201A"
1993-08-14,19,"X919201A"
1993-12-01,6,"X919201A"
1994-01-16,4,"X919201A"
1994-03-26,10,"X919201A"
1994-11-02,1,"X919201A"
1994-11-06,2,"X919201A"
1995-01-03,7,"X919201A"
1995-01-31,9,"X919201A"
1995-04-17,10,"X919201A"
1995-08-23,4,"X919201A"
1995-11-26,3,"X919201A"
1996-09-03,55,"X919201A"
1996-10-20,9,"X919201A"
1996-11-27,6,"X919201A"
1997-08-29,62,"X919201A"
1997-09-09,5,"X919201A"
1997-12-04,6,"X919201A"
1998-08-04,62,"X919201A"
1998-10-14,2,"X919201A"
1998-10-17,2,"X919201A"
1998-11-10,7,"X919201A"
1999-09-15,12,"X919201A"
2000-09-13,23,"X919201A"
2001-09-01,47,"X919201A"
2001-10-24,5,"X919201A"
2001-11-17,4,"X919201A"
2002-04-28,10,"X919201A"
2003-01-10,7,"X919201A"
2003-04-13,28,"X919201A"
2004-09-10,24,"X919201A"
2004-11-11,1,"X919201A"
2005-05-06,11,"X919201A"
2005-11-30,1,"X919201A"
2005-12-03,2,"X919201A"
2005-12-21,2,"X919201A"
2006-01-03,6,"X919201A"
2006-09-12,30,"X919201A"
2007-08-02,20,"X919201A"
2007-12-13,3,"X919201A"
2007-12-26,2,"X919201A"
2008-08-13,19,"X919201A"
2008-11-11,1,"X919201A"
2008-11-29,1,"X919201A"
2008-12-08,6,"X919201A"
2008-12-27,10,"X919201A"
2009-06-28,30,"X919201A"
2010-01-14,4,"X919201A"
2010-08-24,11,"X919201A"
2010-11-27,8,"X919201A"
2011-09-20,32,"X919201A"
2011-10-22,5,"X919201A"
2011-12-24,4,"X919201A"
2012-01-06,6,"X919201A"
2012-08-28,39,"X919201A"
2013-09-01,49,"X919201A"
2013-12-25,10,"X919201A"
2014-09-30,68,"X919201A"
1968-08-05,92,"X919309A"
1969-05-26,62,"X919309A"
1970-05-24,52,"X919309A"
1971-09-16,82,"X919309A"
1972-10-10,108,"X919309A"
1972-12-17,14,"X919309A"
1973-08-27,129,"X919309A"
1974-10-25,50,"X919309A"
1975-10-14,158,"X919309A"
1976-10-10,65,"X919309A"
1977-10-27,107,"X919309A"
1978-05-24,82,"X919309A"
1979-10-06,99,"X919309A"
1980-08-10,102,"X919309A"
1981-09-22,118,"X919309A"
1982-08-05,106,"X919309A"
1983-02-11,21,"X919309A"
1983-07-25,45,"X919309A"
1984-06-20,79,"X919309A"
1985-07-10,51,"X919309A"
1985-11-23,14,"X919309A"
1986-07-10,14,"X919309A"
1986-12-01,10,"X919309A"
1987-06-03,58,"X919309A"
1987-12-18,12,"X919309A"
1988-05-23,46,"X919309A"
1988-10-18,5,"X919309A"
1988-12-08,4,"X919309A"
1989-08-23,76,"X919309A"
1990-08-29,79,"X919309A"
1991-08-26,146,"X919309A"
1992-06-14,85,"X919309A"
1992-12-07,71,"X919309A"
1993-05-11,43,"X919309A"
1993-11-26,3,"X919309A"
1993-12-06,9,"X919309A"
1994-05-09,56,"X919309A"
1994-05-13,2,"X919309A"
1995-07-18,125,"X919309A"
1995-08-27,2,"X919309A"
1995-10-25,31,"X919309A"
1996-08-17,9,"X919309A"
1996-10-10,18,"X919309A"
1996-11-14,14,"X919309A"
1997-09-05,8,"X919309A"
1997-12-02,22,"X919309A"
1998-07-17,51,"X919309A"
1998-10-23,23,"X919309A"
1999-10-02,77,"X919309A"
2000-10-07,92,"X919309A"
2001-09-14,118,"X919309A"
2002-07-01,72,"X919309A"
2002-12-16,31,"X919309A"
2003-07-09,115,"X919309A"
2004-08-11,75,"X919309A"
2004-11-26,2,"X919309A"
2005-06-07,12,"X919309A"
2006-09-15,49,"X919309A"
2006-12-03,54,"X919309A"
2006-12-21,8,"X919309A"
2007-09-06,76,"X919309A"
2008-09-10,37,"X919309A"
2009-09-25,113,"X919309A"
2010-08-24,78,"X919309A"
2011-10-28,75,"X919309A"
2012-09-18,59,"X919309A"
2012-12-19,29,"X919309A"
2013-08-20,84,"X919309A"
2013-11-21,31,"X919309A"
2014-08-26,64,"X919309A"
2014-11-08,29,"X919309A"
1967-12-21,2,"X922101B"
1968-10-04,57,"X922101B"
1968-12-04,5,"X922101B"
1969-08-19,47,"X922101B"
1969-12-22,1,"X922101B"
1970-08-06,112,"X922101B"
1970-12-04,6,"X922101B"
1970-12-16,7,"X922101B"
1971-08-29,38,"X922101B"
1972-08-19,59,"X922101B"
1973-10-26,71,"X922101B"
1974-09-25,93,"X922101B"
1975-10-11,54,"X922101B"
1975-11-04,7,"X922101B"
1976-08-18,34,"X922101B"
1976-12-27,8,"X922101B"
1977-09-16,63,"X922101B"
1978-01-28,5,"X922101B"
1978-02-13,13,"X922101B"
1978-02-18,3,"X922101B"
1978-09-07,58,"X922101B"
1978-11-28,32,"X922101B"
1979-09-22,54,"X922101B"
1980-09-04,23,"X922101B"
1980-11-14,4,"X922101B"
1981-08-20,20,"X922101B"
1981-12-06,2,"X922101B"
1981-12-25,8,"X922101B"
1982-08-25,78,"X922101B"
1983-01-18,4,"X922101B"
1983-02-23,1,"X922101B"
1983-09-20,94,"X922101B"
1984-09-07,41,"X922101B"
1984-12-10,1,"X922101B"
1985-09-17,34,"X922101B"
1985-11-14,14,"X922101B"
1985-12-18,6,"X922101B"
1986-08-10,67,"X922101B"
1986-10-28,3,"X922101B"
1987-08-26,46,"X922101B"
1987-09-17,5,"X922101B"
1988-01-08,6,"X922101B"
1988-01-23,8,"X922101B"
1988-07-27,84,"X922101B"
1988-11-18,9,"X922101B"
1988-12-02,3,"X922101B"
1989-09-06,57,"X922101B"
1989-11-28,5,"X922101B"
1989-12-06,5,"X922101B"
1989-12-22,4,"X922101B"
1990-01-02,4,"X922101B"
1990-02-09,8,"X922101B"
1990-08-14,14,"X922101B"
1991-06-16,30,"X922101B"
1991-12-15,2,"X922101B"
1992-06-30,72,"X922101B"
1993-08-02,69,"X922101B"
1994-06-27,51,"X922101B"
1995-09-29,28,"X922101B"
1995-10-17,5,"X922101B"
1995-11-29,5,"X922101B"
1996-09-14,29,"X922101B"
1996-11-18,38,"X922101B"
1997-08-13,77,"X922101B"
1998-10-02,82,"X922101B"
1999-09-11,67,"X922101B"
2000-10-11,51,"X922101B"
2000-10-21,5,"X922101B"
2001-09-12,50,"X922101B"
2001-12-13,13,"X922101B"
2002-06-01,32,"X922101B"
2003-02-01,5,"X922101B"
2003-07-05,73,"X922101B"
2004-08-26,43,"X922101B"
2004-10-24,7,"X922101B"
2005-08-26,136,"X922101B"
2006-10-30,68,"X922101B"
2007-11-01,75,"X922101B"
2008-09-16,88,"X922101B"
2009-08-09,67,"X922101B"
2011-09-22,67,"X922101B"
2012-09-30,76,"X922101B"
2013-09-16,57,"X922101B"
2014-09-20,64,"X922101B"
NA,NA,"X925001A"
1989-01-10,1,"X926002A"
1989-07-22,6,"X926002A"
1990-09-07,82,"X926002A"
1977-01-29,1,"G9030124"
1977-03-15,7,"G9030124"
1977-03-30,9,"G9030124"
1977-12-27,4,"G9030124"
1978-01-09,2,"G9030124"
1978-01-16,5,"G9030124"
1978-02-06,7,"G9030124"
1978-03-04,8,"G9030124"
1979-02-24,3,"G9030124"
1979-03-15,7,"G9030124"
1980-02-22,6,"G9030124"
1980-03-23,1,"G9030124"
1981-02-28,6,"G9030124"
1981-03-09,2,"G9030124"
1982-02-02,4,"G9030124"
1982-02-20,6,"G9030124"
1982-03-18,6,"G9030124"
1982-04-07,13,"G9030124"
1983-03-26,1,"G9030124"
1983-04-09,3,"G9030124"
1984-01-29,1,"G9030124"
1984-02-24,7,"G9030124"
1984-03-07,5,"G9030124"
1984-03-09,1,"G9030124"
1984-03-27,4,"G9030124"
1984-04-02,1,"G9030124"
1985-03-31,2,"G9030124"
1985-04-05,4,"G9030124"
1986-02-02,4,"G9030124"
1987-02-12,5,"G9030124"
1987-03-06,7,"G9030124"
1988-02-17,1,"G9030124"
1989-01-05,6,"G9030124"
1989-03-29,2,"G9030124"
1991-01-15,4,"G9030124"
1991-03-07,11,"G9030124"
1992-03-02,5,"G9030124"
1993-02-13,5,"G9030124"
1993-03-06,5,"G9030124"
1993-12-21,1,"G9030124"
1994-01-01,3,"G9030124"
1994-03-13,4,"G9030124"
1995-03-23,3,"G9030124"
1996-02-06,4,"G9030124"
1996-02-09,2,"G9030124"
1996-03-15,6,"G9030124"
1997-02-02,6,"G9030124"
1997-03-03,4,"G9030124"
1998-01-31,1,"G9030124"
1999-01-02,2,"G9030124"
1999-01-20,2,"G9030124"
1999-02-24,5,"G9030124"
1999-03-04,1,"G9030124"
1999-03-23,8,"G9030124"
2000-02-25,2,"G9030124"
2000-03-27,4,"G9030124"
2000-12-14,3,"G9030124"
2001-01-01,4,"G9030124"
2001-01-12,3,"G9030124"
2001-02-06,2,"G9030124"
2001-03-18,2,"G9030124"
2001-03-31,6,"G9030124"
2002-03-01,8,"G9030124"
2003-01-31,9,"G9030124"
2003-03-29,21,"G9030124"
2004-01-22,8,"G9030124"
2004-04-06,20,"G9030124"
2005-03-24,2,"G9030124"
2005-11-26,4,"G9030124"
2005-12-07,5,"G9030124"
2006-01-05,3,"G9030124"
2006-02-08,9,"G9030124"
2006-02-11,2,"G9030124"
2006-02-14,2,"G9030124"
2006-03-14,1,"G9030124"
2006-04-02,7,"G9030124"
2006-04-15,7,"G9030124"
2006-05-06,7,"G9030124"
2007-02-03,3,"G9030124"
2007-03-28,3,"G9030124"
2008-01-08,5,"G9030124"
2008-02-23,2,"G9030124"
2008-03-06,5,"G9030124"
2009-01-16,7,"G9030124"
2009-02-20,7,"G9030124"
2010-01-10,4,"G9030124"
2010-01-16,3,"G9030124"
2010-02-19,1,"G9030124"
2010-03-07,7,"G9030124"
2011-01-12,4,"G9030124"
2011-01-28,5,"G9030124"
2011-02-19,2,"G9030124"
2011-02-24,1,"G9030124"
2011-04-01,7,"G9030124"
2011-04-19,12,"G9030124"
2011-11-30,5,"G9030124"
2011-12-22,4,"G9030124"
2012-03-05,1,"G9030124"
2012-03-11,3,"G9030124"
2012-03-25,6,"G9030124"
2013-02-22,5,"G9030124"
2013-04-09,1,"G9030124"
2014-01-27,4,"G9030124"
1967-11-27,104,"G9030250"
1967-12-19,16,"G9030250"
1969-12-04,257,"G9030250"
1970-09-17,195,"G9030250"
1973-10-07,109,"G9030250"
1993-12-08,93,"G9030250"
2014-10-22,174,"G9030250"
1965-12-05,2,"G9070142"
1965-12-15,1,"G9070142"
1965-12-18,1,"G9070142"
1965-12-22,2,"G9070142"
1966-01-01,2,"G9070142"
1966-01-11,3,"G9070142"
1966-01-14,1,"G9070142"
1966-02-27,11,"G9070142"
1966-03-11,4,"G9070142"
1966-03-20,2,"G9070142"
1966-03-25,2,"G9070142"
1966-11-10,2,"G9070142"
1966-11-15,3,"G9070142"
1966-11-20,2,"G9070142"
1966-12-10,2,"G9070142"
1966-12-17,2,"G9070142"
1967-01-26,3,"G9070142"
1967-05-15,61,"G9070142"
1967-12-06,2,"G9070142"
1968-01-07,2,"G9070142"
1968-02-06,6,"G9070142"
1968-04-21,27,"G9070142"
1968-05-04,3,"G9070142"
1968-06-19,27,"G9070142"
1968-12-29,3,"G9070142"
1969-01-09,3,"G9070142"
1969-01-28,4,"G9070142"
1969-02-14,6,"G9070142"
1969-04-01,5,"G9070142"
1969-07-14,10,"G9070142"
1970-01-01,3,"G9070142"
1970-01-18,4,"G9070142"
1970-02-14,4,"G9070142"
1970-03-16,14,"G9070142"
1970-05-26,12,"G9070142"
1970-11-21,7,"G9070142"
1970-12-18,6,"G9070142"
1970-12-31,7,"G9070142"
1971-01-17,7,"G9070142"
1971-01-21,3,"G9070142"
1971-02-18,7,"G9070142"
1971-12-10,7,"G9070142"
1971-12-21,5,"G9070142"
1972-11-26,252,"G9070142"
1972-12-02,4,"G9070142"
1972-12-07,2,"G9070142"
1973-01-03,2,"G9070142"
1973-01-13,3,"G9070142"
1973-01-28,8,"G9070142"
1973-02-11,11,"G9070142"
1973-03-24,11,"G9070142"
1973-04-15,5,"G9070142"
1973-06-28,10,"G9070142"
1973-11-16,4,"G9070142"
1973-11-20,3,"G9070142"
1973-12-01,4,"G9070142"
1978-11-07,5,"G9070142"
1978-11-25,4,"G9070142"
1978-12-14,6,"G9070142"
1979-01-13,8,"G9070142"
1979-09-24,15,"G9070142"
1979-12-24,2,"G9070142"
1980-01-12,2,"G9070142"
1980-01-17,4,"G9070142"
1980-03-31,9,"G9070142"
1980-12-13,2,"G9070142"
1981-01-10,2,"G9070142"
1981-09-16,5,"G9070142"
1981-12-05,4,"G9070142"
1981-12-18,1,"G9070142"
1982-01-02,1,"G9070142"
1982-01-14,4,"G9070142"
1982-07-05,37,"G9070142"
1982-10-02,22,"G9070142"
1982-12-19,2,"G9070142"
1982-12-30,4,"G9070142"
1983-01-06,3,"G9070142"
1983-02-10,2,"G9070142"
1983-03-07,1,"G9070142"
1983-03-25,10,"G9070142"
1983-04-15,7,"G9070142"
1983-05-01,8,"G9070142"
1983-12-04,5,"G9070142"
1983-12-09,1,"G9070142"
1983-12-24,1,"G9070142"
1984-01-02,1,"G9070142"
1984-11-09,1,"G9070142"
1984-11-16,4,"G9070142"
1984-12-18,5,"G9070142"
