"Date","peak2z_length","gauge_ID"
2007-03-06,13,"X915011A"
2007-03-29,13,"X915011A"
2007-04-05,4,"X915011A"
2007-08-03,8,"X915011A"
2007-11-22,1,"X915011A"
2008-04-10,9,"X915011A"
2008-05-04,1,"X915011A"
2008-08-08,14,"X915011A"
2008-08-16,2,"X915011A"
2008-11-13,1,"X915011A"
2008-11-26,6,"X915011A"
2008-12-05,7,"X915011A"
2009-08-17,26,"X915011A"
2010-01-26,17,"X915011A"
2010-07-18,12,"X915011A"
2010-08-03,3,"X915011A"
2010-08-21,2,"X915011A"
2010-09-14,5,"X915011A"
2010-10-07,8,"X915011A"
2010-11-02,11,"X915011A"
2011-09-27,25,"X915011A"
2011-10-28,20,"X915011A"
2011-12-27,10,"X915011A"
2012-01-07,9,"X915011A"
2012-10-21,7,"X915011A"
2012-11-04,2,"X915011A"
2012-11-14,1,"X915011A"
2013-01-04,7,"X915011A"
2013-02-03,8,"X915011A"
2013-03-15,10,"X915011A"
2013-08-23,26,"X915011A"
2014-01-16,4,"X915011A"
2014-03-12,19,"X915011A"
2014-07-03,17,"X915011A"
2014-07-16,3,"X915011A"
2014-07-20,1,"X915011A"
2014-07-30,2,"X915011A"
2014-08-25,5,"X915011A"
1970-01-07,12,"X917107A"
1971-10-26,122,"X917107A"
1989-11-15,8,"X917107A"
1992-08-10,3,"X917107A"
1994-01-31,322,"X917107A"
1994-03-01,5,"X917107A"
1994-03-17,6,"X917107A"
1995-04-14,34,"X917107A"
1995-06-18,9,"X917107A"
1996-01-18,9,"X917107A"
1996-02-25,17,"X917107A"
1996-11-28,2,"X917107A"
1997-08-21,150,"X917107A"
2004-03-12,15,"X917107A"
2004-05-27,62,"X917107A"
2005-10-06,241,"X917107A"
2006-02-19,15,"X917107A"
2006-09-28,134,"X917107A"
1968-11-03,172,"X919003A"
1969-11-16,116,"X919003A"
1970-10-13,64,"X919003A"
1971-11-13,117,"X919003A"
1972-11-20,70,"X919003A"
1978-10-26,158,"X919003A"
1991-10-25,141,"X919003A"
1992-10-17,161,"X919003A"
1994-11-30,141,"X919003A"
2002-10-02,209,"X919003A"
2003-02-05,33,"X919003A"
2003-10-11,168,"X919003A"
2004-12-07,131,"X919003A"
2005-12-06,40,"X919003A"
2009-10-19,141,"X919003A"
1968-09-15,114,"X919201A"
1969-05-26,69,"X919201A"
1970-06-02,32,"X919201A"
1970-10-24,3,"X919201A"
1970-11-09,2,"X919201A"
1970-11-18,2,"X919201A"
1971-10-01,54,"X919201A"
1972-10-18,24,"X919201A"
1975-11-12,7,"X919201A"
1978-09-07,83,"X919201A"
1983-09-12,112,"X919201A"
1984-05-25,71,"X919201A"
1984-12-04,27,"X919201A"
1985-08-27,50,"X919201A"
1985-11-08,13,"X919201A"
1986-09-03,111,"X919201A"
1986-11-08,9,"X919201A"
1987-08-26,9,"X919201A"
1987-12-12,10,"X919201A"
1988-01-30,3,"X919201A"
1988-03-16,6,"X919201A"
1988-04-15,5,"X919201A"
1988-11-19,3,"X919201A"
1991-11-28,195,"X919201A"
1992-05-08,41,"X919201A"
1993-09-20,56,"X919201A"
1993-12-08,13,"X919201A"
1994-04-14,29,"X919201A"
1994-11-02,1,"X919201A"
1994-11-08,4,"X919201A"
1995-01-08,12,"X919201A"
1995-05-06,29,"X919201A"
1995-09-06,18,"X919201A"
1995-11-28,5,"X919201A"
1996-09-23,75,"X919201A"
1996-11-04,24,"X919201A"
1996-12-01,10,"X919201A"
1997-10-10,36,"X919201A"
1997-12-12,14,"X919201A"
1998-09-20,109,"X919201A"
1998-10-22,7,"X919201A"
1999-10-24,51,"X919201A"
2000-11-05,76,"X919201A"
2001-10-05,81,"X919201A"
2001-11-03,15,"X919201A"
2001-11-20,7,"X919201A"
2002-05-20,32,"X919201A"
2003-01-14,11,"X919201A"
2003-05-08,53,"X919201A"
2004-09-26,40,"X919201A"
2004-11-12,2,"X919201A"
2005-07-24,90,"X919201A"
2005-12-06,5,"X919201A"
2005-12-26,7,"X919201A"
2006-01-05,8,"X919201A"
2006-10-04,52,"X919201A"
2007-09-14,63,"X919201A"
2007-12-15,5,"X919201A"
2008-09-19,56,"X919201A"
2008-11-12,2,"X919201A"
2009-08-20,83,"X919201A"
2010-10-28,76,"X919201A"
2011-11-13,27,"X919201A"
2012-09-27,69,"X919201A"
2013-10-02,80,"X919201A"
2014-11-04,103,"X919201A"
1968-08-25,112,"X919309A"
1969-06-03,70,"X919309A"
1970-05-27,55,"X919309A"
1971-09-25,91,"X919309A"
1972-10-18,116,"X919309A"
1972-12-23,20,"X919309A"
1973-09-07,140,"X919309A"
1977-11-19,130,"X919309A"
1978-08-03,153,"X919309A"
1979-10-22,115,"X919309A"
1980-09-06,129,"X919309A"
1981-10-18,144,"X919309A"
1982-08-24,125,"X919309A"
1983-02-18,28,"X919309A"
1983-08-14,65,"X919309A"
1984-07-25,114,"X919309A"
1985-07-28,69,"X919309A"
1986-07-28,32,"X919309A"
1986-12-08,17,"X919309A"
1987-06-20,75,"X919309A"
1987-12-24,18,"X919309A"
1988-06-05,59,"X919309A"
1988-10-20,7,"X919309A"
1989-09-05,89,"X919309A"
1990-09-08,89,"X919309A"
1991-09-30,181,"X919309A"
1992-07-10,111,"X919309A"
1992-12-19,83,"X919309A"
1993-05-19,51,"X919309A"
1993-12-09,12,"X919309A"
1994-05-24,13,"X919309A"
1995-08-22,160,"X919309A"
1995-08-27,2,"X919309A"
1995-10-25,31,"X919309A"
1996-08-21,13,"X919309A"
1996-10-16,24,"X919309A"
1996-11-14,14,"X919309A"
1997-09-18,21,"X919309A"
1997-12-05,25,"X919309A"
1998-08-04,69,"X919309A"
1998-10-23,23,"X919309A"
2001-11-03,168,"X919309A"
2002-09-04,137,"X919309A"
2002-12-16,31,"X919309A"
2003-08-18,155,"X919309A"
2004-09-01,96,"X919309A"
2004-12-03,9,"X919309A"
2005-07-09,44,"X919309A"
2006-09-27,61,"X919309A"
2006-12-03,54,"X919309A"
2006-12-26,13,"X919309A"
2007-10-23,123,"X919309A"
2008-10-20,77,"X919309A"
2009-10-13,131,"X919309A"
2012-10-05,76,"X919309A"
2012-12-21,31,"X919309A"
2013-09-24,119,"X919309A"
2013-11-21,31,"X919309A"
2014-09-22,91,"X919309A"
2014-11-08,29,"X919309A"
1967-12-22,3,"X922101B"
1968-10-21,74,"X922101B"
1968-12-07,8,"X922101B"
1969-09-14,73,"X922101B"
1970-09-05,142,"X922101B"
1970-12-21,12,"X922101B"
1971-09-28,68,"X922101B"
1972-09-29,100,"X922101B"
1973-11-18,94,"X922101B"
1974-10-12,110,"X922101B"
1975-11-16,19,"X922101B"
1976-10-14,91,"X922101B"
1977-10-17,94,"X922101B"
1978-10-24,105,"X922101B"
1978-12-10,44,"X922101B"
1979-10-25,87,"X922101B"
1980-10-25,74,"X922101B"
1980-11-20,10,"X922101B"
1981-10-27,88,"X922101B"
1982-01-10,24,"X922101B"
1982-10-14,128,"X922101B"
1983-01-30,16,"X922101B"
1983-10-12,116,"X922101B"
1984-10-12,76,"X922101B"
1985-10-19,66,"X922101B"
1985-12-08,38,"X922101B"
1985-12-26,14,"X922101B"
1986-08-28,85,"X922101B"
1986-11-08,14,"X922101B"
1987-09-26,14,"X922101B"
1988-09-19,138,"X922101B"
1989-09-22,73,"X922101B"
1989-12-12,11,"X922101B"
1990-01-10,12,"X922101B"
1990-09-03,34,"X922101B"
1991-08-31,106,"X922101B"
1991-12-30,17,"X922101B"
1992-08-16,119,"X922101B"
1993-10-04,132,"X922101B"
1994-09-15,131,"X922101B"
1995-11-04,23,"X922101B"
1996-12-14,64,"X922101B"
1997-09-26,121,"X922101B"
1998-10-23,103,"X922101B"
1999-10-22,108,"X922101B"
2001-10-11,79,"X922101B"
2002-08-09,101,"X922101B"
2003-08-22,121,"X922101B"
2004-09-24,72,"X922101B"
2004-11-03,17,"X922101B"
2005-09-24,165,"X922101B"
2006-11-15,84,"X922101B"
2007-11-14,88,"X922101B"
2008-10-04,106,"X922101B"
2009-09-08,97,"X922101B"
2011-10-09,84,"X922101B"
2012-11-09,116,"X922101B"
2013-09-30,71,"X922101B"
2014-10-21,95,"X922101B"
NA,NA,"X925001A"
1989-01-10,1,"X926002A"
1989-07-22,6,"X926002A"
1990-09-07,82,"X926002A"
1977-01-23,1,"G9030124"
1977-01-31,3,"G9030124"
1977-04-03,13,"G9030124"
1977-12-29,6,"G9030124"
1978-01-20,9,"G9030124"
1978-01-25,3,"G9030124"
1978-03-08,12,"G9030124"
1979-01-28,1,"G9030124"
1979-02-03,4,"G9030124"
1979-03-20,12,"G9030124"
1980-02-24,8,"G9030124"
1980-03-25,3,"G9030124"
1981-03-03,9,"G9030124"
1981-03-11,4,"G9030124"
1982-02-05,7,"G9030124"
1982-04-11,17,"G9030124"
1983-03-09,1,"G9030124"
1983-04-13,7,"G9030124"
1984-01-23,2,"G9030124"
1984-03-13,5,"G9030124"
1984-04-05,4,"G9030124"
1985-04-09,8,"G9030124"
1985-04-19,3,"G9030124"
1986-02-05,7,"G9030124"
1987-02-16,9,"G9030124"
1987-03-12,13,"G9030124"
1987-12-23,1,"G9030124"
1988-02-20,4,"G9030124"
1989-01-11,12,"G9030124"
1989-01-14,2,"G9030124"
1989-02-12,1,"G9030124"
1989-04-07,7,"G9030124"
1991-01-23,2,"G9030124"
1991-03-15,19,"G9030124"
1992-03-08,11,"G9030124"
1992-03-12,2,"G9030124"
1993-03-12,2,"G9030124"
1993-12-21,1,"G9030124"
1993-12-24,2,"G9030124"
1994-01-05,7,"G9030124"
1994-03-14,5,"G9030124"
1995-03-27,7,"G9030124"
1996-02-12,5,"G9030124"
1996-03-25,4,"G9030124"
1997-02-10,14,"G9030124"
1997-03-10,5,"G9030124"
1997-12-25,1,"G9030124"
1998-02-04,1,"G9030124"
1998-02-21,2,"G9030124"
1998-02-26,3,"G9030124"
1999-01-25,1,"G9030124"
1999-03-30,3,"G9030124"
1999-12-29,2,"G9030124"
2000-01-19,3,"G9030124"
2000-01-25,1,"G9030124"
2000-04-04,2,"G9030124"
2000-12-19,8,"G9030124"
2000-12-24,1,"G9030124"
2001-01-05,2,"G9030124"
2001-01-16,7,"G9030124"
2001-01-25,2,"G9030124"
2001-04-05,11,"G9030124"
2002-03-09,5,"G9030124"
2003-05-07,60,"G9030124"
2004-04-21,35,"G9030124"
2005-03-26,4,"G9030124"
2005-11-29,7,"G9030124"
2005-12-15,2,"G9030124"
2006-02-20,8,"G9030124"
2006-04-22,14,"G9030124"
2006-05-13,14,"G9030124"
2007-02-08,8,"G9030124"
2007-04-01,7,"G9030124"
2008-01-12,9,"G9030124"
2008-03-14,13,"G9030124"
2008-12-23,2,"G9030124"
2009-03-04,2,"G9030124"
2010-01-20,7,"G9030124"
2010-03-13,13,"G9030124"
2010-03-15,1,"G9030124"
2011-01-04,1,"G9030124"
2011-02-02,10,"G9030124"
2011-04-27,20,"G9030124"
2011-12-04,9,"G9030124"
2011-12-26,8,"G9030124"
2012-02-08,8,"G9030124"
2012-03-31,3,"G9030124"
2013-02-26,9,"G9030124"
2013-04-13,5,"G9030124"
1967-11-27,104,"G9030250"
1967-12-29,26,"G9030250"
1970-09-29,207,"G9030250"
1973-10-18,120,"G9030250"
1965-12-05,2,"G9070142"
1965-12-22,2,"G9070142"
1966-01-01,2,"G9070142"
1966-03-16,9,"G9070142"
1966-03-22,4,"G9070142"
1966-03-27,4,"G9070142"
1966-11-10,2,"G9070142"
1966-11-15,3,"G9070142"
1966-11-20,2,"G9070142"
1966-12-11,3,"G9070142"
1966-12-18,3,"G9070142"
1967-01-28,5,"G9070142"
1967-08-05,143,"G9070142"
1967-12-08,4,"G9070142"
1968-01-09,4,"G9070142"
1968-10-14,144,"G9070142"
1968-12-30,4,"G9070142"
1969-01-09,3,"G9070142"
1969-02-03,10,"G9070142"
1969-07-17,13,"G9070142"
1970-01-04,6,"G9070142"
1970-01-20,6,"G9070142"
1970-05-30,16,"G9070142"
1970-11-24,10,"G9070142"
1971-01-03,10,"G9070142"
1971-01-24,6,"G9070142"
1971-02-23,12,"G9070142"
1971-12-10,7,"G9070142"
1971-12-24,8,"G9070142"
1972-11-26,252,"G9070142"
1972-12-04,6,"G9070142"
1972-12-08,3,"G9070142"
1973-02-14,14,"G9070142"
1973-04-19,9,"G9070142"
1973-07-01,13,"G9070142"
1973-11-22,5,"G9070142"
1973-12-03,6,"G9070142"
1979-10-16,37,"G9070142"
1979-12-27,5,"G9070142"
1980-01-20,7,"G9070142"
1980-05-15,54,"G9070142"
1980-12-14,3,"G9070142"
1981-01-11,3,"G9070142"
1981-10-10,29,"G9070142"
1981-12-08,7,"G9070142"
1981-12-20,3,"G9070142"
1982-01-03,2,"G9070142"
1982-01-17,7,"G9070142"
1982-08-02,65,"G9070142"
1982-10-02,22,"G9070142"
1982-12-21,4,"G9070142"
1983-01-01,6,"G9070142"
1983-01-08,5,"G9070142"
1983-02-11,3,"G9070142"
1983-03-08,2,"G9070142"
1983-05-14,21,"G9070142"
1983-12-10,2,"G9070142"
1983-12-26,3,"G9070142"
1984-01-02,1,"G9070142"
1984-11-29,17,"G9070142"
1985-01-17,27,"G9070142"
1985-08-05,69,"G9070142"
1985-12-25,14,"G9070142"
1986-01-18,8,"G9070142"
1986-02-12,17,"G9070142"
1986-03-09,4,"G9070142"
1986-04-04,5,"G9070142"
1986-07-09,5,"G9070142"
1986-10-27,2,"G9070142"
1986-11-03,5,"G9070142"
1986-12-14,5,"G9070142"
1987-01-09,6,"G9070142"
1987-06-14,61,"G9070142"
1987-11-06,5,"G9070142"
1987-11-26,3,"G9070142"
1987-12-08,6,"G9070142"
1988-01-13,6,"G9070142"
1988-02-19,5,"G9070142"
1988-12-17,2,"G9070142"
1988-12-25,2,"G9070142"
1989-01-09,4,"G9070142"
1989-01-14,2,"G9070142"
1989-01-29,4,"G9070142"
1989-02-05,2,"G9070142"
1989-02-12,3,"G9070142"
1989-04-06,9,"G9070142"
1989-12-15,3,"G9070142"
1989-12-20,3,"G9070142"
1990-01-19,2,"G9070142"
1990-02-05,3,"G9070142"
1990-03-09,4,"G9070142"
1990-05-27,4,"G9070142"
1990-12-14,4,"G9070142"
1991-01-17,6,"G9070142"
1991-04-23,13,"G9070142"
1991-12-04,4,"G9070142"
1992-01-07,3,"G9070142"
1992-02-14,6,"G9070142"
1992-02-21,5,"G9070142"
1992-03-09,6,"G9070142"
1992-10-23,4,"G9070142"
1992-12-01,3,"G9070142"
1992-12-12,4,"G9070142"
1992-12-16,3,"G9070142"
1992-12-30,5,"G9070142"
1993-01-12,6,"G9070142"
1993-01-27,6,"G9070142"
1993-10-01,139,"G9070142"
1993-12-24,5,"G9070142"
1994-01-07,11,"G9070142"
1994-01-14,5,"G9070142"
1994-01-22,7,"G9070142"
1994-02-06,5,"G9070142"
1994-06-02,86,"G9070142"
1994-12-18,2,"G9070142"
1995-01-01,6,"G9070142"
1995-01-10,4,"G9070142"
1995-05-31,72,"G9070142"
1996-01-09,6,"G9070142"
1996-02-18,7,"G9070142"
1996-06-12,31,"G9070142"
1996-10-24,3,"G9070142"
1996-12-26,6,"G9070142"
1997-04-08,28,"G9070142"
1998-02-17,3,"G9070142"
1998-04-11,31,"G9070142"
1998-12-06,6,"G9070142"
1999-05-21,43,"G9070142"
1999-11-15,4,"G9070142"
1999-11-28,6,"G9070142"
1999-12-07,7,"G9070142"
2000-01-21,12,"G9070142"
2000-07-29,82,"G9070142"
2002-07-31,134,"G9070142"
2002-09-13,14,"G9070142"
2005-07-27,128,"G9070142"
2007-10-23,65,"G9070142"
2008-07-29,133,"G9070142"
2008-11-17,13,"G9070142"
2008-12-04,7,"G9070142"
2013-08-30,151,"G9070142"
2013-12-13,5,"G9070142"
2014-01-10,4,"G9070142"
1966-11-27,12,"A0020101"
1966-12-24,9,"A0020101"
1967-05-19,45,"A0020101"
1967-09-06,58,"A0020101"
1968-09-21,22,"A0020101"
1969-05-30,35,"A0020101"
1970-06-04,30,"A0020101"
1971-09-12,56,"A0020101"
1971-12-14,31,"A0020101"
1972-07-02,27,"A0020101"
1973-08-08,16,"A0020101"
1973-09-22,24,"A0020101"
1974-10-10,39,"A0020101"
1975-06-14,22,"A0020101"
1975-09-14,12,"A0020101"
1975-12-05,24,"A0020101"
1976-07-01,99,"A0020101"
1976-11-03,10,"A0020101"
1977-06-23,24,"A0020101"
1978-02-01,5,"A0020101"
1978-03-18,27,"A0020101"
1978-10-26,75,"A0020101"
1978-12-15,24,"A0020101"
1979-07-10,47,"A0020101"
1979-10-11,8,"A0020101"
1980-05-16,21,"A0020101"
1981-10-04,47,"A0020101"
1982-05-16,39,"A0020101"
1983-09-11,89,"A0020101"
1983-11-07,6,"A0020101"
1984-06-03,72,"A0020101"
1985-03-15,35,"A0020101"
1986-02-08,18,"A0020101"
1986-04-17,36,"A0020101"
1986-10-05,54,"A0020101"
1986-11-28,17,"A0020101"
1987-09-10,63,"A0020101"
1987-12-09,6,"A0020101"
1988-02-21,29,"A0020101"
1988-11-14,66,"A0020101"
1989-09-28,112,"A0020101"
1989-11-04,8,"A0020101"
1990-10-06,98,"A0020101"
1991-07-08,132,"A0020101"
1991-12-23,7,"A0020101"
1992-08-06,55,"A0020101"
1992-12-30,9,"A0020101"
1993-05-26,59,"A0020101"
1993-10-20,15,"A0020101"
1993-12-02,14,"A0020101"
1994-07-07,113,"A0020101"
1995-10-21,126,"A0020101"
1997-08-18,38,"A0020101"
1997-12-25,9,"A0020101"
1998-11-01,35,"A0020101"
1999-07-16,77,"A0020101"
2000-09-18,177,"A0020101"
2001-05-08,41,"A0020101"
2001-06-30,19,"A0020101"
2002-04-20,31,"A0020101"
2003-08-21,58,"A0020101"
2003-09-19,17,"A0020101"
2003-10-28,19,"A0020101"
2003-12-13,10,"A0020101"
2004-05-03,88,"A0020101"
2004-07-19,41,"A0020101"
2005-04-26,40,"A0020101"
2005-09-24,21,"A0020101"
2006-09-10,42,"A0020101"
2007-06-10,74,"A0020101"
2007-09-05,51,"A0020101"
2008-04-27,45,"A0020101"
2008-07-26,46,"A0020101"
2009-07-18,42,"A0020101"
2012-09-03,34,"A0020101"
2013-04-27,35,"A0020101"
2014-01-18,26,"A0020101"
2014-05-29,45,"A0020101"
1973-09-27,29,"A0030501"
1974-09-23,98,"A0030501"
1975-01-28,15,"A0030501"
1975-07-30,84,"A0030501"
1976-09-01,46,"A0030501"
1977-09-15,82,"A0030501"
1978-04-13,39,"A0030501"
1979-01-12,35,"A0030501"
1979-08-17,50,"A0030501"
1980-06-27,57,"A0030501"
1981-11-07,58,"A0030501"
1982-06-25,61,"A0030501"
1983-10-24,76,"A0030501"
1984-07-21,96,"A0030501"
1984-11-11,26,"A0030501"
1985-03-11,21,"A0030501"
1986-02-27,93,"A0030501"
1986-05-24,56,"A0030501"
1986-11-05,26,"A0030501"
1986-11-26,13,"A0030501"
1986-12-21,14,"A0030501"
1987-10-17,70,"A0030501"
1987-12-17,14,"A0030501"
1988-03-03,34,"A0030501"
1988-11-14,37,"A0030501"
1989-01-17,21,"A0030501"
1989-11-03,146,"A0030501"
1990-03-08,39,"A0030501"
1990-11-17,28,"A0030501"
1991-08-26,144,"A0030501"
1992-06-20,74,"A0030501"
1993-05-19,50,"A0030501"
1993-11-06,26,"A0030501"
1994-07-17,63,"A0030501"
1995-09-02,74,"A0030501"
1995-12-23,18,"A0030501"
1997-09-19,143,"A0030501"
1997-12-13,24,"A0030501"
1998-01-03,17,"A0030501"
1999-09-03,56,"A0030501"
2000-09-29,54,"A0030501"
2000-12-10,19,"A0030501"
2001-05-12,55,"A0030501"
2001-07-25,35,"A0030501"
2002-05-23,52,"A0030501"
2003-09-02,61,"A0030501"
2003-09-29,22,"A0030501"
2004-07-26,50,"A0030501"
2005-05-03,42,"A0030501"
2005-10-21,34,"A0030501"
2006-10-07,51,"A0030501"
2007-01-12,17,"A0030501"
2007-07-05,47,"A0030501"
2007-09-29,48,"A0030501"
2008-09-07,66,"A0030501"
2008-12-24,23,"A0030501"
2009-08-24,52,"A0030501"
2010-01-21,18,"A0030501"
2011-09-11,128,"A0030501"
2012-10-10,55,"A0030501"
2013-06-23,62,"A0030501"
2014-06-16,34,"A0030501"
1965-12-14,7,"G0010005"
1966-01-08,2,"G0010005"
1966-02-15,15,"G0010005"
1967-04-08,34,"G0010005"
1968-02-03,5,"G0010005"
1968-02-13,1,"G0010005"
1968-03-25,20,"G0010005"
1968-06-05,14,"G0010005"
1969-01-05,2,"G0010005"
1969-02-20,6,"G0010005"
1969-04-01,4,"G0010005"
1970-02-21,10,"G0010005"
1971-04-27,10,"G0010005"
1971-12-18,5,"G0010005"
1972-01-06,17,"G0010005"
1972-03-17,7,"G0010005"
1972-03-20,1,"G0010005"
1973-05-11,31,"G0010005"
1974-04-25,35,"G0010005"
1975-01-31,18,"G0010005"
1975-05-01,40,"G0010005"
1976-04-18,25,"G0010005"
1977-04-06,5,"G0010005"
1978-02-01,8,"G0010005"
1979-02-18,11,"G0010005"
1979-04-26,31,"G0010005"
1980-01-07,4,"G0010005"
1980-02-21,2,"G0010005"
1981-02-02,8,"G0010005"
1981-02-04,1,"G0010005"
1981-02-25,11,"G0010005"
1982-03-11,13,"G0010005"
1982-04-08,16,"G0010005"
1983-05-02,6,"G0010005"
1984-05-04,16,"G0010005"
1985-01-16,26,"G0010005"
1986-08-26,32,"G0010005"
1986-11-21,23,"G0010005"
1987-04-16,40,"G0010005"
1988-02-03,32,"G0010005"
1988-03-05,24,"G0010005"
1989-01-18,15,"G0010005"
1989-04-13,22,"G0010005"
1990-07-04,42,"G0010005"
1991-01-06,17,"G0010005"
1991-04-13,49,"G0010005"
1991-12-15,5,"G0010005"
1992-02-13,9,"G0010005"
1992-03-18,15,"G0010005"
1993-04-20,27,"G0010005"
1994-03-20,16,"G0010005"
1995-04-02,28,"G0010005"
1996-04-01,15,"G0010005"
1997-04-01,41,"G0010005"
1998-04-12,41,"G0010005"
1999-03-03,4,"G0010005"
2000-01-13,18,"G0010005"
2000-05-22,24,"G0010005"
2001-04-15,18,"G0010005"
2002-01-31,18,"G0010005"
2002-03-10,14,"G0010005"
2003-02-12,12,"G0010005"
2004-03-02,6,"G0010005"
2005-01-29,23,"G0010005"
2006-03-07,17,"G0010005"
2006-03-18,5,"G0010005"
2006-06-21,6,"G0010005"
2007-02-13,16,"G0010005"
